sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
252_segment_24.mp3,252_NintendoWorldChampionships1990_02_03Results,0.1,0.02
252_segment_3.mp3,252_NintendoWorldChampionships1990_03_04Unknown,0.03,0.01
252_segment_13.mp3,252_NintendoWorldChampionships1990_03_04Unknown,0.04,0.02
252_segment_12.mp3,252_NintendoWorldChampionships1990_03_04Unknown,0.03,0.01
252_segment_21.mp3,252_NintendoWorldChampionships1990_03_04Unknown,0.03,0.02
252_segment_20.mp3,252_NintendoWorldChampionships1990_02_03Results,0.06,0.02
252_segment_15.mp3,252_NintendoWorldChampionships1990_03_04Unknown,0.03,0.02
252_segment_22.mp3,252_NintendoWorldChampionships1990_02_03Results,0.05,0.01
252_segment_7.mp3,252_NintendoWorldChampionships1990_02_03Results,0.03,0.01
252_segment_10.mp3,252_NintendoWorldChampionships1990_00_01StartGame,0.02,0.01
252_segment_25.mp3,252_NintendoWorldChampionships1990_02_03Results,0.09,0.02
252_segment_17.mp3,252_NintendoWorldChampionships1990_03_04Unknown,0.03,0.02
252_segment_14.mp3,252_NintendoWorldChampionships1990_03_04Unknown,0.03,0.02
252_segment_23.mp3,252_NintendoWorldChampionships1990_02_03Results,0.12,0.02
252_segment_19.mp3,252_NintendoWorldChampionships1990_00_01StartGame,0.03,0.02
252_segment_5.mp3,252_NintendoWorldChampionships1990_03_04Unknown,0.04,0.01
252_segment_9.mp3,252_NintendoWorldChampionships1990_00_01StartGame,0.03,0.03
252_segment_1.mp3,252_NintendoWorldChampionships1990_00_01StartGame,0.06,0.02
252_segment_11.mp3,252_NintendoWorldChampionships1990_03_04Unknown,0.04,0.02
252_segment_8.mp3,252_NintendoWorldChampionships1990_03_04Unknown,0.03,0.01
252_segment_4.mp3,252_NintendoWorldChampionships1990_03_04Unknown,0.04,0.02
252_segment_16.mp3,252_NintendoWorldChampionships1990_03_04Unknown,0.03,0.02
252_segment_2.mp3,252_NintendoWorldChampionships1990_03_04Unknown,0.04,0.02
252_segment_18.mp3,252_NintendoWorldChampionships1990_03_04Unknown,0.04,0.02
252_segment_26.mp3,252_NintendoWorldChampionships1990_02_03Results,0.11,0.02
252_segment_6.mp3,252_NintendoWorldChampionships1990_03_04Unknown,0.03,0.01
