sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
368_segment_205.mp3,368_Ultima_QuestoftheAvatar_05_06Villages,0.18,0.11
368_segment_795.mp3,368_Ultima_QuestoftheAvatar_16_17CodexTest,0.05,0.04
368_segment_125.mp3,368_Ultima_QuestoftheAvatar_10_11DungeonBattles,0.06,0.04
368_segment_301.mp3,368_Ultima_QuestoftheAvatar_11_12Bard,0.13,0.02
368_segment_50.mp3,368_Ultima_QuestoftheAvatar_16_17CodexTest,0.07,0.07
368_segment_76.mp3,368_Ultima_QuestoftheAvatar_05_06Villages,0.12,0.02
368_segment_222.mp3,368_Ultima_QuestoftheAvatar_05_06Villages,0.08,0.04
368_segment_765.mp3,368_Ultima_QuestoftheAvatar_05_06Villages,0.13,0.01
368_segment_507.mp3,368_Ultima_QuestoftheAvatar_05_06Villages,0.12,0.05
368_segment_322.mp3,368_Ultima_QuestoftheAvatar_11_12Bard,0.14,0.09
368_segment_728.mp3,368_Ultima_QuestoftheAvatar_05_06Villages,0.11,0.06
368_segment_174.mp3,368_Ultima_QuestoftheAvatar_16_17CodexTest,0.08,0.02
368_segment_812.mp3,368_Ultima_QuestoftheAvatar_16_17CodexTest,0.07,0.08
368_segment_208.mp3,368_Ultima_QuestoftheAvatar_16_17CodexTest,0.07,0.06
368_segment_579.mp3,368_Ultima_QuestoftheAvatar_16_17CodexTest,0.07,0.02
368_segment_844.mp3,368_Ultima_QuestoftheAvatar_18_19Ending,0.19,0.04
368_segment_480.mp3,368_Ultima_QuestoftheAvatar_16_17CodexTest,0.06,0.04
368_segment_259.mp3,368_Ultima_QuestoftheAvatar_04_05Cities,0.07,0.03
368_segment_320.mp3,368_Ultima_QuestoftheAvatar_05_06Villages,0.12,0.06
368_segment_40.mp3,368_Ultima_QuestoftheAvatar_16_17CodexTest,0.07,0.06
368_segment_263.mp3,368_Ultima_QuestoftheAvatar_11_12Bard,0.09,0.03
368_segment_80.mp3,368_Ultima_QuestoftheAvatar_11_12Bard,0.11,0.01
368_segment_165.mp3,368_Ultima_QuestoftheAvatar_16_17CodexTest,0.07,0.07
368_segment_219.mp3,368_Ultima_QuestoftheAvatar_11_12Bard,0.09,0.01
368_segment_824.mp3,368_Ultima_QuestoftheAvatar_13_14Balloon,0.05,0.03
368_segment_195.mp3,368_Ultima_QuestoftheAvatar_11_12Bard,0.11,0.04
368_segment_865.mp3,368_Ultima_QuestoftheAvatar_18_19Ending,0.22,0.01
368_segment_307.mp3,368_Ultima_QuestoftheAvatar_11_12Bard,0.13,0.07
368_segment_780.mp3,368_Ultima_QuestoftheAvatar_11_12Bard,0.14,0.08
368_segment_457.mp3,368_Ultima_QuestoftheAvatar_16_17CodexTest,0.06,0.05
368_segment_155.mp3,368_Ultima_QuestoftheAvatar_16_17CodexTest,0.07,0.05
368_segment_334.mp3,368_Ultima_QuestoftheAvatar_11_12Bard,0.09,0.05
368_segment_584.mp3,368_Ultima_QuestoftheAvatar_16_17CodexTest,0.05,0.01
368_segment_646.mp3,368_Ultima_QuestoftheAvatar_11_12Bard,0.11,0.05
368_segment_440.mp3,368_Ultima_QuestoftheAvatar_18_19Ending,0.2,0.04
368_segment_112.mp3,368_Ultima_QuestoftheAvatar_11_12Bard,0.1,0.05
368_segment_353.mp3,368_Ultima_QuestoftheAvatar_16_17CodexTest,0.06,0.05
368_segment_566.mp3,368_Ultima_QuestoftheAvatar_08_09Sailing,0.06,0.03
368_segment_615.mp3,368_Ultima_QuestoftheAvatar_11_12Bard,0.08,0.02
368_segment_725.mp3,368_Ultima_QuestoftheAvatar_11_12Bard,0.11,0.06
368_segment_19.mp3,368_Ultima_QuestoftheAvatar_10_11DungeonBattles,0.07,0.04
368_segment_319.mp3,368_Ultima_QuestoftheAvatar_16_17CodexTest,0.07,0.05
368_segment_170.mp3,368_Ultima_QuestoftheAvatar_11_12Bard,0.11,0.04
368_segment_710.mp3,368_Ultima_QuestoftheAvatar_16_17CodexTest,0.08,0.03
368_segment_800.mp3,368_Ultima_QuestoftheAvatar_16_17CodexTest,0.07,0.06
368_segment_648.mp3,368_Ultima_QuestoftheAvatar_11_12Bard,0.12,0.07
368_segment_105.mp3,368_Ultima_QuestoftheAvatar_16_17CodexTest,0.06,0.05
368_segment_730.mp3,368_Ultima_QuestoftheAvatar_16_17CodexTest,0.07,0.06
368_segment_674.mp3,368_Ultima_QuestoftheAvatar_11_12Bard,0.11,0.07
368_segment_69.mp3,368_Ultima_QuestoftheAvatar_11_12Bard,0.11,0.05
368_segment_735.mp3,368_Ultima_QuestoftheAvatar_16_17CodexTest,0.06,0.05
368_segment_520.mp3,368_Ultima_QuestoftheAvatar_16_17CodexTest,0.07,0.07
368_segment_905.mp3,368_Ultima_QuestoftheAvatar_05_06Villages,0.08,0.04
368_segment_90.mp3,368_Ultima_QuestoftheAvatar_11_12Bard,0.09,0.02
