sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
400_segment_45.mp3,400_YuuMaze_04_05Ending,0.07,0.01
400_segment_46.mp3,400_YuuMaze_04_05Ending,0.07,0.01
400_segment_21.mp3,400_YuuMaze_04_05Ending,0.09,0.01
400_segment_22.mp3,400_YuuMaze_00_01MainTheme1,0.1,0.01
400_segment_52.mp3,400_YuuMaze_00_01MainTheme1,0.06,0.01
400_segment_17.mp3,400_YuuMaze_00_01MainTheme1,0.09,0.01
400_segment_8.mp3,400_YuuMaze_00_01MainTheme1,0.09,0.01
400_segment_36.mp3,400_YuuMaze_04_05Ending,0.07,0.01
400_segment_54.mp3,400_YuuMaze_04_05Ending,0.08,0.01
400_segment_16.mp3,400_YuuMaze_04_05Ending,0.07,0.01
400_segment_47.mp3,400_YuuMaze_04_05Ending,0.07,0.01
400_segment_55.mp3,400_YuuMaze_04_05Ending,0.07,0.01
400_segment_35.mp3,400_YuuMaze_00_01MainTheme1,0.08,0.01
400_segment_5.mp3,400_YuuMaze_00_01MainTheme1,0.08,0.01
400_segment_26.mp3,400_YuuMaze_00_01MainTheme1,0.09,0.01
400_segment_24.mp3,400_YuuMaze_00_01MainTheme1,0.09,0.01
400_segment_19.mp3,400_YuuMaze_04_05Ending,0.05,0.01
400_segment_18.mp3,400_YuuMaze_00_01MainTheme1,0.07,0.01
400_segment_1.mp3,400_YuuMaze_04_05Ending,0.06,0.0
400_segment_51.mp3,400_YuuMaze_00_01MainTheme1,0.06,0.01
400_segment_2.mp3,400_YuuMaze_00_01MainTheme1,0.06,0.01
400_segment_41.mp3,400_YuuMaze_00_01MainTheme1,0.11,0.01
400_segment_53.mp3,400_YuuMaze_00_01MainTheme1,0.1,0.01
400_segment_37.mp3,400_YuuMaze_04_05Ending,0.06,0.01
400_segment_23.mp3,400_YuuMaze_04_05Ending,0.07,0.01
400_segment_38.mp3,400_YuuMaze_00_01MainTheme1,0.09,0.01
400_segment_56.mp3,400_YuuMaze_00_01MainTheme1,0.09,0.01
400_segment_40.mp3,400_YuuMaze_00_01MainTheme1,0.07,0.01
400_segment_58.mp3,400_YuuMaze_00_01MainTheme1,0.06,0.01
400_segment_25.mp3,400_YuuMaze_04_05Ending,0.08,0.01
400_segment_33.mp3,400_YuuMaze_04_05Ending,0.08,0.01
400_segment_20.mp3,400_YuuMaze_00_01MainTheme1,0.08,0.01
400_segment_7.mp3,400_YuuMaze_04_05Ending,0.07,0.01
400_segment_13.mp3,400_YuuMaze_00_01MainTheme1,0.08,0.01
400_segment_12.mp3,400_YuuMaze_04_05Ending,0.06,0.01
400_segment_34.mp3,400_YuuMaze_00_01MainTheme1,0.09,0.01
400_segment_39.mp3,400_YuuMaze_04_05Ending,0.04,0.01
400_segment_4.mp3,400_YuuMaze_04_05Ending,0.07,0.01
400_segment_50.mp3,400_YuuMaze_00_01MainTheme1,0.07,0.01
400_segment_43.mp3,400_YuuMaze_00_01MainTheme1,0.1,0.01
400_segment_31.mp3,400_YuuMaze_04_05Ending,0.07,0.01
400_segment_6.mp3,400_YuuMaze_04_05Ending,0.05,0.01
400_segment_9.mp3,400_YuuMaze_00_01MainTheme1,0.09,0.01
400_segment_30.mp3,400_YuuMaze_06_07NameEntry1stPlace,0.01,0.01
400_segment_29.mp3,400_YuuMaze_00_01MainTheme1,0.06,0.01
400_segment_48.mp3,400_YuuMaze_00_01MainTheme1,0.08,0.01
400_segment_44.mp3,400_YuuMaze_04_05Ending,0.07,0.01
400_segment_49.mp3,400_YuuMaze_00_01MainTheme1,0.08,0.01
400_segment_57.mp3,400_YuuMaze_00_01MainTheme1,0.1,0.01
400_segment_28.mp3,400_YuuMaze_00_01MainTheme1,0.06,0.01
400_segment_10.mp3,400_YuuMaze_04_05Ending,0.08,0.01
400_segment_15.mp3,400_YuuMaze_04_05Ending,0.08,0.01
400_segment_3.mp3,400_YuuMaze_04_05Ending,0.06,0.01
400_segment_11.mp3,400_YuuMaze_04_05Ending,0.07,0.01
400_segment_14.mp3,400_YuuMaze_04_05Ending,0.08,0.01
400_segment_42.mp3,400_YuuMaze_00_01MainTheme1,0.1,0.01
400_segment_27.mp3,400_YuuMaze_00_01MainTheme1,0.08,0.01
400_segment_32.mp3,400_YuuMaze_00_01MainTheme1,0.1,0.01
