sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
218_segment_29.mp3,218_ManiacMansion_03_04Razor,0.29,0.08
218_segment_20.mp3,218_ManiacMansion_02_03Dave,0.74,0.12
218_segment_75.mp3,218_ManiacMansion_04_05Bernard,0.38,0.09
218_segment_41.mp3,218_ManiacMansion_02_03Dave,0.59,0.11
218_segment_175.mp3,218_ManiacMansion_09_10EdisonFamily,0.49,0.09
218_segment_94.mp3,218_ManiacMansion_02_03Dave,0.71,0.12
218_segment_86.mp3,218_ManiacMansion_02_03Dave,0.72,0.13
218_segment_99.mp3,218_ManiacMansion_04_05Bernard,0.07,0.01
218_segment_312.mp3,218_ManiacMansion_09_10EdisonFamily,0.45,0.08
218_segment_76.mp3,218_ManiacMansion_03_04Razor,0.26,0.08
218_segment_308.mp3,218_ManiacMansion_03_04Razor,0.25,0.08
218_segment_151.mp3,218_ManiacMansion_09_10EdisonFamily,0.4,0.09
218_segment_159.mp3,218_ManiacMansion_03_04Razor,0.27,0.08
218_segment_271.mp3,218_ManiacMansion_04_05Bernard,0.4,0.08
218_segment_298.mp3,218_ManiacMansion_03_04Razor,0.26,0.08
218_segment_69.mp3,218_ManiacMansion_04_05Bernard,0.84,0.16
218_segment_306.mp3,218_ManiacMansion_09_10EdisonFamily,0.47,0.09
218_segment_179.mp3,218_ManiacMansion_02_03Dave,0.71,0.11
218_segment_234.mp3,218_ManiacMansion_03_04Razor,0.27,0.07
218_segment_144.mp3,218_ManiacMansion_03_04Razor,0.29,0.1
218_segment_128.mp3,218_ManiacMansion_04_05Bernard,0.29,0.06
218_segment_249.mp3,218_ManiacMansion_09_10EdisonFamily,0.45,0.09
218_segment_286.mp3,218_ManiacMansion_10_11TheThreeGuysWhollPublishAnything,0.24,0.1
218_segment_316.mp3,218_ManiacMansion_09_10EdisonFamily,0.29,0.05
218_segment_225.mp3,218_ManiacMansion_04_05Bernard,0.72,0.16
218_segment_120.mp3,218_ManiacMansion_02_03Dave,0.63,0.11
218_segment_40.mp3,218_ManiacMansion_09_10EdisonFamily,0.44,0.1
218_segment_137.mp3,218_ManiacMansion_04_05Bernard,0.5,0.09
218_segment_36.mp3,218_ManiacMansion_02_03Dave,0.7,0.12
218_segment_285.mp3,218_ManiacMansion_03_04Razor,0.26,0.09
218_segment_8.mp3,218_ManiacMansion_02_03Dave,0.7,0.13
218_segment_44.mp3,218_ManiacMansion_02_03Dave,0.52,0.08
218_segment_5.mp3,218_ManiacMansion_02_03Dave,0.68,0.11
218_segment_108.mp3,218_ManiacMansion_09_10EdisonFamily,0.45,0.1
218_segment_97.mp3,218_ManiacMansion_06_07Wendy,0.06,0.01
218_segment_84.mp3,218_ManiacMansion_02_03Dave,0.84,0.13
218_segment_300.mp3,218_ManiacMansion_03_04Razor,0.26,0.07
218_segment_323.mp3,218_ManiacMansion_03_04Razor,0.24,0.07
