sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
050_segment_630.mp3,050_ChaosWorld_16_17IntotheLabyrinth,0.07,0.03
050_segment_165.mp3,050_ChaosWorld_13_14MidBossBattle,0.07,0.04
050_segment_66.mp3,050_ChaosWorld_03_04PeacefulTown,0.14,0.03
050_segment_659.mp3,050_ChaosWorld_04_05Field,0.19,0.04
050_segment_645.mp3,050_ChaosWorld_02_03RoyalCastle,0.05,0.04
050_segment_308.mp3,050_ChaosWorld_04_05Field,0.18,0.05
050_segment_410.mp3,050_ChaosWorld_04_05Field,0.17,0.05
050_segment_552.mp3,050_ChaosWorld_08_09WelcometotheVillage,0.17,0.05
050_segment_529.mp3,050_ChaosWorld_02_03RoyalCastle,0.05,0.03
050_segment_322.mp3,050_ChaosWorld_04_05Field,0.18,0.04
050_segment_106.mp3,050_ChaosWorld_03_04PeacefulTown,0.14,0.03
050_segment_238.mp3,050_ChaosWorld_02_03RoyalCastle,0.07,0.05
050_segment_751.mp3,050_ChaosWorld_04_05Field,0.18,0.05
050_segment_791.mp3,050_ChaosWorld_08_09WelcometotheVillage,0.17,0.06
050_segment_41.mp3,050_ChaosWorld_07_08UndergroundExploration,0.06,0.07
050_segment_505.mp3,050_ChaosWorld_08_09WelcometotheVillage,0.14,0.04
050_segment_361.mp3,050_ChaosWorld_02_03RoyalCastle,0.06,0.04
050_segment_524.mp3,050_ChaosWorld_03_04PeacefulTown,0.15,0.03
050_segment_750.mp3,050_ChaosWorld_04_05Field,0.19,0.05
050_segment_127.mp3,050_ChaosWorld_03_04PeacefulTown,0.15,0.03
050_segment_94.mp3,050_ChaosWorld_07_08UndergroundExploration,0.06,0.07
050_segment_764.mp3,050_ChaosWorld_04_05Field,0.18,0.05
050_segment_161.mp3,050_ChaosWorld_07_08UndergroundExploration,0.06,0.07
050_segment_279.mp3,050_ChaosWorld_02_03RoyalCastle,0.06,0.04
050_segment_147.mp3,050_ChaosWorld_03_04PeacefulTown,0.15,0.03
050_segment_493.mp3,050_ChaosWorld_16_17IntotheLabyrinth,0.07,0.03
050_segment_534.mp3,050_ChaosWorld_02_03RoyalCastle,0.06,0.04
050_segment_715.mp3,050_ChaosWorld_02_03RoyalCastle,0.05,0.04
050_segment_107.mp3,050_ChaosWorld_03_04PeacefulTown,0.16,0.04
050_segment_327.mp3,050_ChaosWorld_02_03RoyalCastle,0.06,0.04
050_segment_80.mp3,050_ChaosWorld_02_03RoyalCastle,0.06,0.04
050_segment_730.mp3,050_ChaosWorld_04_05Field,0.17,0.04
050_segment_185.mp3,050_ChaosWorld_03_04PeacefulTown,0.14,0.03
050_segment_264.mp3,050_ChaosWorld_07_08UndergroundExploration,0.05,0.07
050_segment_731.mp3,050_ChaosWorld_16_17IntotheLabyrinth,0.08,0.03
050_segment_580.mp3,050_ChaosWorld_04_05Field,0.19,0.05
050_segment_583.mp3,050_ChaosWorld_04_05Field,0.18,0.04
050_segment_8.mp3,050_ChaosWorld_02_03RoyalCastle,0.05,0.04
050_segment_591.mp3,050_ChaosWorld_02_03RoyalCastle,0.05,0.03
050_segment_409.mp3,050_ChaosWorld_04_05Field,0.19,0.05
050_segment_303.mp3,050_ChaosWorld_02_03RoyalCastle,0.06,0.04
050_segment_440.mp3,050_ChaosWorld_03_04PeacefulTown,0.14,0.03
050_segment_266.mp3,050_ChaosWorld_07_08UndergroundExploration,0.05,0.06
050_segment_93.mp3,050_ChaosWorld_07_08UndergroundExploration,0.05,0.07
050_segment_804.mp3,050_ChaosWorld_05_06Battle,0.08,0.03
050_segment_724.mp3,050_ChaosWorld_13_14MidBossBattle,0.07,0.03
050_segment_838.mp3,050_ChaosWorld_19_20SettingOfffortheFinalBattle,0.17,0.05
050_segment_457.mp3,050_ChaosWorld_04_05Field,0.17,0.04
050_segment_100.mp3,050_ChaosWorld_07_08UndergroundExploration,0.06,0.06
