sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
193_segment_137.mp3,193_Klax_05_06Rottweiler,0.08,0.01
193_segment_116.mp3,193_Klax_03_04DanceoftheFairies,0.9,0.02
193_segment_1.mp3,193_Klax_03_04DanceoftheFairies,0.63,0.0
193_segment_334.mp3,193_Klax_03_04DanceoftheFairies,1.17,0.05
193_segment_179.mp3,193_Klax_03_04DanceoftheFairies,1.21,0.05
193_segment_69.mp3,193_Klax_03_04DanceoftheFairies,1.3,0.04
193_segment_335.mp3,193_Klax_03_04DanceoftheFairies,0.95,0.03
193_segment_43.mp3,193_Klax_03_04DanceoftheFairies,1.08,0.04
193_segment_308.mp3,193_Klax_03_04DanceoftheFairies,1.2,0.05
193_segment_113.mp3,193_Klax_04_05CavernsofCthulu,0.41,0.03
193_segment_89.mp3,193_Klax_03_04DanceoftheFairies,1.05,0.03
193_segment_311.mp3,193_Klax_03_04DanceoftheFairies,0.98,0.04
193_segment_215.mp3,193_Klax_03_04DanceoftheFairies,0.64,0.01
193_segment_46.mp3,193_Klax_03_04DanceoftheFairies,0.72,0.02
193_segment_205.mp3,193_Klax_03_04DanceoftheFairies,0.99,0.03
193_segment_101.mp3,193_Klax_03_04DanceoftheFairies,1.12,0.04
193_segment_75.mp3,193_Klax_04_05CavernsofCthulu,0.29,0.01
193_segment_28.mp3,193_Klax_03_04DanceoftheFairies,1.14,0.05
193_segment_21.mp3,193_Klax_03_04DanceoftheFairies,1.36,0.05
193_segment_183.mp3,193_Klax_03_04DanceoftheFairies,1.17,0.05
193_segment_326.mp3,193_Klax_04_05CavernsofCthulu,0.37,0.03
193_segment_26.mp3,193_Klax_03_04DanceoftheFairies,1.2,0.04
193_segment_229.mp3,193_Klax_03_04DanceoftheFairies,0.98,0.02
193_segment_281.mp3,193_Klax_04_05CavernsofCthulu,0.35,0.03
193_segment_312.mp3,193_Klax_03_04DanceoftheFairies,0.79,0.02
193_segment_86.mp3,193_Klax_03_04DanceoftheFairies,1.3,0.04
193_segment_187.mp3,193_Klax_03_04DanceoftheFairies,1.22,0.04
193_segment_287.mp3,193_Klax_03_04DanceoftheFairies,1.23,0.05
193_segment_19.mp3,193_Klax_03_04DanceoftheFairies,0.96,0.02
193_segment_185.mp3,193_Klax_03_04DanceoftheFairies,1.25,0.05
193_segment_162.mp3,193_Klax_03_04DanceoftheFairies,1.03,0.04
193_segment_7.mp3,193_Klax_03_04DanceoftheFairies,0.8,0.02
193_segment_35.mp3,193_Klax_03_04DanceoftheFairies,1.02,0.04
193_segment_264.mp3,193_Klax_03_04DanceoftheFairies,0.99,0.03
193_segment_242.mp3,193_Klax_03_04DanceoftheFairies,1.21,0.05
193_segment_169.mp3,193_Klax_03_04DanceoftheFairies,1.05,0.03
193_segment_148.mp3,193_Klax_03_04DanceoftheFairies,1.18,0.04
193_segment_370.mp3,193_Klax_04_05CavernsofCthulu,0.38,0.05
193_segment_61.mp3,193_Klax_03_04DanceoftheFairies,1.02,0.04
193_segment_68.mp3,193_Klax_03_04DanceoftheFairies,1.05,0.02
193_segment_96.mp3,193_Klax_03_04DanceoftheFairies,0.86,0.02
193_segment_120.mp3,193_Klax_03_04DanceoftheFairies,1.11,0.05
193_segment_132.mp3,193_Klax_03_04DanceoftheFairies,1.21,0.04
193_segment_184.mp3,193_Klax_03_04DanceoftheFairies,1.18,0.05
193_segment_62.mp3,193_Klax_03_04DanceoftheFairies,0.63,0.02
193_segment_227.mp3,193_Klax_03_04DanceoftheFairies,0.9,0.02
193_segment_192.mp3,193_Klax_03_04DanceoftheFairies,1.16,0.04
