sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
269_segment_85.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_81.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_53.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_58.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.01,0.03
269_segment_70.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_31.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.03
269_segment_2.mp3,269_ProYakyuu_FamilyStadium_88_01_02PlayBall,0.03,0.02
269_segment_84.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_10.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_4.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.03
269_segment_57.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_1.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.06,0.0
269_segment_39.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_7.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_61.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_91.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_41.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_79.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_82.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.03
269_segment_8.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_46.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_87.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.01,0.02
269_segment_18.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.03
269_segment_95.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_65.mp3,269_ProYakyuu_FamilyStadium_88_00_01TeamSelect,0.06,0.01
269_segment_88.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_52.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.01,0.02
269_segment_68.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_63.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.03
269_segment_86.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.03
269_segment_19.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.03
269_segment_22.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_40.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_44.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_26.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.03
269_segment_33.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_21.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_78.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_96.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_36.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.03
269_segment_56.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_35.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.01,0.03
269_segment_90.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.03
269_segment_30.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.01,0.03
269_segment_60.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_62.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_89.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_69.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_50.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.02
269_segment_23.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_92.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.03
269_segment_34.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_67.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_15.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_29.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.03
269_segment_97.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_24.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_99.mp3,269_ProYakyuu_FamilyStadium_88_01_02PlayBall,0.04,0.02
269_segment_25.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_32.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_71.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_49.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_5.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.01,0.03
269_segment_83.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_38.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.03
269_segment_64.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_13.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_17.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.03
269_segment_54.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_77.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_73.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.03
269_segment_98.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.03
269_segment_80.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_27.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.01,0.03
269_segment_12.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_55.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_3.mp3,269_ProYakyuu_FamilyStadium_88_01_02PlayBall,0.03,0.03
269_segment_74.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.02
269_segment_66.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.03
269_segment_76.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_51.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.03
269_segment_6.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.03
269_segment_59.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.01,0.03
269_segment_72.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_20.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_43.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_28.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.01,0.03
269_segment_14.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_75.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_42.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_45.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.03
269_segment_37.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.03
269_segment_48.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_9.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.02,0.02
269_segment_11.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
269_segment_16.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.03
269_segment_94.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.02,0.03
269_segment_93.mp3,269_ProYakyuu_FamilyStadium_88_04_05ChanceBGM,0.01,0.03
269_segment_47.mp3,269_ProYakyuu_FamilyStadium_88_02_03MainBGM,0.03,0.02
