sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
067_segment_72.mp3,067_DevilWorld_04_05BonusStage,0.03,0.01
067_segment_34.mp3,067_DevilWorld_00_01TitleScreen,0.01,0.01
067_segment_25.mp3,067_DevilWorld_00_01TitleScreen,0.02,0.01
067_segment_47.mp3,067_DevilWorld_04_05BonusStage,0.01,0.01
067_segment_84.mp3,067_DevilWorld_04_05BonusStage,0.11,0.11
067_segment_68.mp3,067_DevilWorld_00_01TitleScreen,0.02,0.01
067_segment_6.mp3,067_DevilWorld_00_01TitleScreen,0.09,0.05
067_segment_60.mp3,067_DevilWorld_00_01TitleScreen,0.01,0.01
067_segment_32.mp3,067_DevilWorld_04_05BonusStage,0.1,0.14
067_segment_93.mp3,067_DevilWorld_04_05BonusStage,0.11,0.16
067_segment_36.mp3,067_DevilWorld_04_05BonusStage,0.03,0.02
067_segment_4.mp3,067_DevilWorld_00_01TitleScreen,0.02,0.01
067_segment_2.mp3,067_DevilWorld_00_01TitleScreen,0.04,0.03
067_segment_74.mp3,067_DevilWorld_04_05BonusStage,0.03,0.01
067_segment_17.mp3,067_DevilWorld_00_01TitleScreen,0.09,0.07
067_segment_79.mp3,067_DevilWorld_00_01TitleScreen,0.02,0.01
067_segment_28.mp3,067_DevilWorld_00_01TitleScreen,0.12,0.05
067_segment_88.mp3,067_DevilWorld_00_01TitleScreen,0.01,0.01
067_segment_56.mp3,067_DevilWorld_04_05BonusStage,0.03,0.01
067_segment_75.mp3,067_DevilWorld_04_05BonusStage,0.08,0.09
067_segment_86.mp3,067_DevilWorld_04_05BonusStage,0.07,0.05
067_segment_23.mp3,067_DevilWorld_00_01TitleScreen,0.02,0.01
067_segment_5.mp3,067_DevilWorld_00_01TitleScreen,0.02,0.01
067_segment_82.mp3,067_DevilWorld_04_05BonusStage,0.03,0.01
067_segment_69.mp3,067_DevilWorld_00_01TitleScreen,0.02,0.01
067_segment_85.mp3,067_DevilWorld_04_05BonusStage,0.1,0.15
067_segment_52.mp3,067_DevilWorld_00_01TitleScreen,0.01,0.01
067_segment_44.mp3,067_DevilWorld_00_01TitleScreen,0.01,0.01
067_segment_8.mp3,067_DevilWorld_04_05BonusStage,0.02,0.01
067_segment_54.mp3,067_DevilWorld_00_01TitleScreen,0.09,0.05
067_segment_41.mp3,067_DevilWorld_00_01TitleScreen,0.11,0.05
067_segment_55.mp3,067_DevilWorld_04_05BonusStage,0.03,0.01
067_segment_31.mp3,067_DevilWorld_04_05BonusStage,0.09,0.15
067_segment_83.mp3,067_DevilWorld_00_01TitleScreen,0.1,0.05
067_segment_21.mp3,067_DevilWorld_04_05BonusStage,0.1,0.14
067_segment_24.mp3,067_DevilWorld_00_01TitleScreen,0.02,0.01
067_segment_26.mp3,067_DevilWorld_00_01TitleScreen,0.02,0.01
067_segment_30.mp3,067_DevilWorld_00_01TitleScreen,0.09,0.07
067_segment_46.mp3,067_DevilWorld_00_01TitleScreen,0.04,0.02
067_segment_53.mp3,067_DevilWorld_00_01TitleScreen,0.01,0.01
067_segment_14.mp3,067_DevilWorld_00_01TitleScreen,0.01,0.01
067_segment_48.mp3,067_DevilWorld_04_05BonusStage,0.09,0.08
067_segment_43.mp3,067_DevilWorld_00_01TitleScreen,0.02,0.01
067_segment_22.mp3,067_DevilWorld_00_01TitleScreen,0.04,0.03
067_segment_80.mp3,067_DevilWorld_00_01TitleScreen,0.02,0.01
067_segment_20.mp3,067_DevilWorld_04_05BonusStage,0.11,0.17
067_segment_90.mp3,067_DevilWorld_00_01TitleScreen,0.09,0.05
067_segment_37.mp3,067_DevilWorld_00_01TitleScreen,0.09,0.05
067_segment_81.mp3,067_DevilWorld_00_01TitleScreen,0.09,0.05
067_segment_65.mp3,067_DevilWorld_00_01TitleScreen,0.13,0.07
067_segment_13.mp3,067_DevilWorld_00_01TitleScreen,0.02,0.01
067_segment_77.mp3,067_DevilWorld_04_05BonusStage,0.1,0.11
067_segment_16.mp3,067_DevilWorld_00_01TitleScreen,0.02,0.01
067_segment_89.mp3,067_DevilWorld_00_01TitleScreen,0.02,0.01
067_segment_71.mp3,067_DevilWorld_00_01TitleScreen,0.02,0.01
067_segment_10.mp3,067_DevilWorld_04_05BonusStage,0.11,0.14
067_segment_18.mp3,067_DevilWorld_04_05BonusStage,0.02,0.01
067_segment_40.mp3,067_DevilWorld_04_05BonusStage,0.1,0.15
067_segment_3.mp3,067_DevilWorld_00_01TitleScreen,0.01,0.01
067_segment_35.mp3,067_DevilWorld_00_01TitleScreen,0.02,0.01
067_segment_29.mp3,067_DevilWorld_04_05BonusStage,0.03,0.01
067_segment_57.mp3,067_DevilWorld_00_01TitleScreen,0.12,0.07
