sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
262_segment_68.mp3,262_Penguin_KunWars_00_01MainBGM,0.16,0.02
262_segment_56.mp3,262_Penguin_KunWars_00_01MainBGM,0.17,0.04
262_segment_66.mp3,262_Penguin_KunWars_00_01MainBGM,0.21,0.03
262_segment_57.mp3,262_Penguin_KunWars_00_01MainBGM,0.14,0.04
262_segment_6.mp3,262_Penguin_KunWars_00_01MainBGM,0.16,0.03
262_segment_22.mp3,262_Penguin_KunWars_00_01MainBGM,0.07,0.02
262_segment_29.mp3,262_Penguin_KunWars_00_01MainBGM,0.06,0.01
262_segment_37.mp3,262_Penguin_KunWars_00_01MainBGM,0.06,0.02
262_segment_34.mp3,262_Penguin_KunWars_00_01MainBGM,0.13,0.03
262_segment_2.mp3,262_Penguin_KunWars_00_01MainBGM,0.16,0.04
262_segment_24.mp3,262_Penguin_KunWars_00_01MainBGM,0.19,0.03
262_segment_18.mp3,262_Penguin_KunWars_00_01MainBGM,0.06,0.02
262_segment_8.mp3,262_Penguin_KunWars_00_01MainBGM,0.12,0.03
262_segment_59.mp3,262_Penguin_KunWars_00_01MainBGM,0.08,0.01
262_segment_64.mp3,262_Penguin_KunWars_00_01MainBGM,0.29,0.04
262_segment_11.mp3,262_Penguin_KunWars_00_01MainBGM,0.11,0.02
262_segment_13.mp3,262_Penguin_KunWars_00_01MainBGM,0.13,0.03
262_segment_31.mp3,262_Penguin_KunWars_00_01MainBGM,0.07,0.02
262_segment_61.mp3,262_Penguin_KunWars_00_01MainBGM,0.06,0.02
262_segment_43.mp3,262_Penguin_KunWars_00_01MainBGM,0.07,0.02
262_segment_17.mp3,262_Penguin_KunWars_00_01MainBGM,0.07,0.01
262_segment_32.mp3,262_Penguin_KunWars_00_01MainBGM,0.22,0.03
262_segment_21.mp3,262_Penguin_KunWars_00_01MainBGM,0.08,0.02
262_segment_14.mp3,262_Penguin_KunWars_00_01MainBGM,0.2,0.03
262_segment_53.mp3,262_Penguin_KunWars_00_01MainBGM,0.09,0.02
262_segment_1.mp3,262_Penguin_KunWars_00_01MainBGM,0.14,0.01
262_segment_12.mp3,262_Penguin_KunWars_00_01MainBGM,0.2,0.04
262_segment_9.mp3,262_Penguin_KunWars_00_01MainBGM,0.14,0.03
262_segment_42.mp3,262_Penguin_KunWars_00_01MainBGM,0.06,0.02
262_segment_30.mp3,262_Penguin_KunWars_00_01MainBGM,0.08,0.01
262_segment_38.mp3,262_Penguin_KunWars_00_01MainBGM,0.05,0.01
262_segment_40.mp3,262_Penguin_KunWars_00_01MainBGM,0.05,0.01
262_segment_67.mp3,262_Penguin_KunWars_00_01MainBGM,0.28,0.04
262_segment_27.mp3,262_Penguin_KunWars_00_01MainBGM,0.09,0.02
262_segment_39.mp3,262_Penguin_KunWars_00_01MainBGM,0.06,0.02
262_segment_35.mp3,262_Penguin_KunWars_00_01MainBGM,0.06,0.02
262_segment_36.mp3,262_Penguin_KunWars_00_01MainBGM,0.05,0.01
262_segment_15.mp3,262_Penguin_KunWars_00_01MainBGM,0.05,0.01
262_segment_7.mp3,262_Penguin_KunWars_00_01MainBGM,0.09,0.03
262_segment_28.mp3,262_Penguin_KunWars_00_01MainBGM,0.07,0.02
262_segment_58.mp3,262_Penguin_KunWars_00_01MainBGM,0.13,0.03
262_segment_52.mp3,262_Penguin_KunWars_00_01MainBGM,0.12,0.02
262_segment_47.mp3,262_Penguin_KunWars_00_01MainBGM,0.18,0.03
262_segment_26.mp3,262_Penguin_KunWars_00_01MainBGM,0.16,0.02
262_segment_50.mp3,262_Penguin_KunWars_00_01MainBGM,0.08,0.02
262_segment_44.mp3,262_Penguin_KunWars_00_01MainBGM,0.07,0.02
262_segment_54.mp3,262_Penguin_KunWars_00_01MainBGM,0.12,0.02
262_segment_60.mp3,262_Penguin_KunWars_00_01MainBGM,0.09,0.02
262_segment_10.mp3,262_Penguin_KunWars_00_01MainBGM,0.15,0.03
262_segment_63.mp3,262_Penguin_KunWars_00_01MainBGM,0.13,0.01
262_segment_25.mp3,262_Penguin_KunWars_00_01MainBGM,0.14,0.03
262_segment_62.mp3,262_Penguin_KunWars_00_01MainBGM,0.06,0.02
262_segment_19.mp3,262_Penguin_KunWars_00_01MainBGM,0.06,0.02
262_segment_16.mp3,262_Penguin_KunWars_00_01MainBGM,0.05,0.01
262_segment_48.mp3,262_Penguin_KunWars_00_01MainBGM,0.13,0.02
262_segment_69.mp3,262_Penguin_KunWars_00_01MainBGM,0.29,0.04
262_segment_49.mp3,262_Penguin_KunWars_00_01MainBGM,0.12,0.03
262_segment_23.mp3,262_Penguin_KunWars_00_01MainBGM,0.05,0.01
262_segment_3.mp3,262_Penguin_KunWars_00_01MainBGM,0.14,0.03
262_segment_65.mp3,262_Penguin_KunWars_00_01MainBGM,0.19,0.03
262_segment_41.mp3,262_Penguin_KunWars_00_01MainBGM,0.07,0.02
262_segment_4.mp3,262_Penguin_KunWars_00_01MainBGM,0.12,0.03
262_segment_55.mp3,262_Penguin_KunWars_00_01MainBGM,0.14,0.03
262_segment_33.mp3,262_Penguin_KunWars_00_01MainBGM,0.15,0.03
262_segment_5.mp3,262_Penguin_KunWars_00_01MainBGM,0.06,0.01
262_segment_20.mp3,262_Penguin_KunWars_00_01MainBGM,0.06,0.02
262_segment_46.mp3,262_Penguin_KunWars_00_01MainBGM,0.15,0.03
262_segment_51.mp3,262_Penguin_KunWars_00_01MainBGM,0.09,0.02
262_segment_45.mp3,262_Penguin_KunWars_00_01MainBGM,0.14,0.03
