sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
225_segment_117.mp3,225_MegaMan2_18_19DrWilyStage2,0.29,0.04
225_segment_155.mp3,225_MegaMan2_24_25CreditRoll,0.56,0.06
225_segment_79.mp3,225_MegaMan2_12_13WoodManStage,0.22,0.06
225_segment_20.mp3,225_MegaMan2_08_09QuickManStage,0.7,0.22
225_segment_101.mp3,225_MegaMan2_17_18DrWilyStage1,0.31,0.05
225_segment_88.mp3,225_MegaMan2_02_03PassWord,0.04,0.02
225_segment_154.mp3,225_MegaMan2_24_25CreditRoll,0.49,0.05
225_segment_63.mp3,225_MegaMan2_09_10CrashManStage,0.95,0.12
225_segment_59.mp3,225_MegaMan2_09_10CrashManStage,0.8,0.12
225_segment_15.mp3,225_MegaMan2_24_25CreditRoll,0.25,0.02
225_segment_58.mp3,225_MegaMan2_03_04StageSelect,0.07,0.08
225_segment_92.mp3,225_MegaMan2_17_18DrWilyStage1,0.34,0.05
225_segment_19.mp3,225_MegaMan2_08_09QuickManStage,0.69,0.2
225_segment_5.mp3,225_MegaMan2_06_07AirManStage,0.26,0.06
225_segment_51.mp3,225_MegaMan2_11_12HeatManStage,0.22,0.06
225_segment_48.mp3,225_MegaMan2_11_12HeatManStage,0.31,0.09
225_segment_125.mp3,225_MegaMan2_20_21Boss,0.08,0.05
225_segment_120.mp3,225_MegaMan2_18_19DrWilyStage2,0.27,0.04
225_segment_28.mp3,225_MegaMan2_05_06MetalManStage,0.3,0.09
225_segment_139.mp3,225_MegaMan2_19_20LastStage,0.44,0.07
225_segment_119.mp3,225_MegaMan2_18_19DrWilyStage2,0.28,0.04
225_segment_40.mp3,225_MegaMan2_07_08BubbleManStage,0.17,0.04
225_segment_32.mp3,225_MegaMan2_05_06MetalManStage,0.29,0.08
225_segment_8.mp3,225_MegaMan2_06_07AirManStage,0.29,0.08
225_segment_44.mp3,225_MegaMan2_02_03PassWord,0.04,0.02
225_segment_60.mp3,225_MegaMan2_09_10CrashManStage,1.06,0.12
225_segment_137.mp3,225_MegaMan2_20_21Boss,0.1,0.05
225_segment_118.mp3,225_MegaMan2_18_19DrWilyStage2,0.28,0.04
225_segment_52.mp3,225_MegaMan2_11_12HeatManStage,0.3,0.09
225_segment_12.mp3,225_MegaMan2_06_07AirManStage,0.2,0.05
225_segment_76.mp3,225_MegaMan2_24_25CreditRoll,0.25,0.02
