sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
250_segment_46.mp3,250_NinjaGaiden_14_15SurpriseAttackTheWickedGodsSecretManeuvers,0.36,0.05
250_segment_19.mp3,250_NinjaGaiden_22_23TheDemonsIncantation,0.24,0.09
250_segment_140.mp3,250_NinjaGaiden_13_14Crisis,0.22,0.05
250_segment_142.mp3,250_NinjaGaiden_13_14Crisis,0.2,0.06
250_segment_161.mp3,250_NinjaGaiden_13_14Crisis,0.18,0.04
250_segment_39.mp3,250_NinjaGaiden_05_06Reminiscence,0.15,0.04
250_segment_139.mp3,250_NinjaGaiden_20_21TheMenaceofJaquio,0.19,0.01
250_segment_56.mp3,250_NinjaGaiden_17_18MelancholyDestiny,0.12,0.04
250_segment_93.mp3,250_NinjaGaiden_20_21TheMenaceofJaquio,0.18,0.05
250_segment_91.mp3,250_NinjaGaiden_20_21TheMenaceofJaquio,0.2,0.04
250_segment_63.mp3,250_NinjaGaiden_10_11TheCIA,0.17,0.05
250_segment_75.mp3,250_NinjaGaiden_11_12TheSanctuaryofShadows,0.11,0.07
250_segment_114.mp3,250_NinjaGaiden_15_16MalththeCrimsonTerror,0.07,0.05
250_segment_84.mp3,250_NinjaGaiden_22_23TheDemonsIncantation,0.22,0.09
250_segment_157.mp3,250_NinjaGaiden_22_23TheDemonsIncantation,0.24,0.09
250_segment_144.mp3,250_NinjaGaiden_17_18MelancholyDestiny,0.06,0.02
250_segment_8.mp3,250_NinjaGaiden_02_03TheDragonNinja,0.15,0.03
250_segment_40.mp3,250_NinjaGaiden_05_06Reminiscence,0.15,0.04
250_segment_9.mp3,250_NinjaGaiden_02_03TheDragonNinja,0.13,0.04
250_segment_36.mp3,250_NinjaGaiden_05_06Reminiscence,0.16,0.04
250_segment_52.mp3,250_NinjaGaiden_07_08LikeaHowlingGale,0.04,0.04
250_segment_64.mp3,250_NinjaGaiden_10_11TheCIA,0.14,0.04
250_segment_27.mp3,250_NinjaGaiden_08_09InHidingPursuingtheNightmare,0.56,0.04
250_segment_164.mp3,250_NinjaGaiden_18_19Requiem,0.14,0.04
250_segment_101.mp3,250_NinjaGaiden_02_03TheDragonNinja,0.16,0.04
250_segment_50.mp3,250_NinjaGaiden_21_22ShowdownAtthePortalofDeathBattlefield,0.11,0.04
250_segment_66.mp3,250_NinjaGaiden_10_11TheCIA,0.18,0.04
250_segment_126.mp3,250_NinjaGaiden_14_15SurpriseAttackTheWickedGodsSecretManeuvers,0.42,0.06
250_segment_108.mp3,250_NinjaGaiden_05_06Reminiscence,0.13,0.04
250_segment_146.mp3,250_NinjaGaiden_20_21TheMenaceofJaquio,0.16,0.04
250_segment_113.mp3,250_NinjaGaiden_15_16MalththeCrimsonTerror,0.07,0.05
250_segment_13.mp3,250_NinjaGaiden_02_03TheDragonNinja,0.13,0.02
250_segment_181.mp3,250_NinjaGaiden_26_27Credits,0.44,0.05
250_segment_71.mp3,250_NinjaGaiden_08_09InHidingPursuingtheNightmare,0.5,0.03
250_segment_70.mp3,250_NinjaGaiden_10_11TheCIA,0.09,0.02
250_segment_109.mp3,250_NinjaGaiden_05_06Reminiscence,0.11,0.04
250_segment_149.mp3,250_NinjaGaiden_21_22ShowdownAtthePortalofDeathBattlefield,0.12,0.05
250_segment_169.mp3,250_NinjaGaiden_24_25AtTheEndoftheBattle,0.37,0.06
250_segment_105.mp3,250_NinjaGaiden_05_06Reminiscence,0.12,0.04
250_segment_132.mp3,250_NinjaGaiden_02_03TheDragonNinja,0.16,0.04
250_segment_137.mp3,250_NinjaGaiden_02_03TheDragonNinja,0.14,0.04
250_segment_124.mp3,250_NinjaGaiden_14_15SurpriseAttackTheWickedGodsSecretManeuvers,0.39,0.05
250_segment_179.mp3,250_NinjaGaiden_12_13TheAmazingRyu,0.2,0.06
250_segment_145.mp3,250_NinjaGaiden_20_21TheMenaceofJaquio,0.2,0.06
250_segment_16.mp3,250_NinjaGaiden_22_23TheDemonsIncantation,0.28,0.06
250_segment_173.mp3,250_NinjaGaiden_24_25AtTheEndoftheBattle,0.37,0.05
250_segment_147.mp3,250_NinjaGaiden_20_21TheMenaceofJaquio,0.18,0.03
250_segment_10.mp3,250_NinjaGaiden_02_03TheDragonNinja,0.14,0.04
250_segment_89.mp3,250_NinjaGaiden_13_14Crisis,0.2,0.05
250_segment_88.mp3,250_NinjaGaiden_13_14Crisis,0.23,0.05
250_segment_49.mp3,250_NinjaGaiden_21_22ShowdownAtthePortalofDeathBattlefield,0.11,0.03
250_segment_2.mp3,250_NinjaGaiden_00_01TheMoonlightDuel,0.05,0.04
250_segment_57.mp3,250_NinjaGaiden_10_11TheCIA,0.15,0.04
250_segment_81.mp3,250_NinjaGaiden_22_23TheDemonsIncantation,0.23,0.09
250_segment_20.mp3,250_NinjaGaiden_04_05BraveryOntheClutches,0.5,0.04
250_segment_168.mp3,250_NinjaGaiden_10_11TheCIA,0.05,0.01
250_segment_143.mp3,250_NinjaGaiden_17_18MelancholyDestiny,0.08,0.04
250_segment_48.mp3,250_NinjaGaiden_14_15SurpriseAttackTheWickedGodsSecretManeuvers,0.34,0.04
250_segment_135.mp3,250_NinjaGaiden_02_03TheDragonNinja,0.16,0.04
250_segment_14.mp3,250_NinjaGaiden_03_04MysteriousWoman,0.07,0.03
250_segment_95.mp3,250_NinjaGaiden_23_24InAPinchTheOrdealofBattle,0.12,0.04
250_segment_44.mp3,250_NinjaGaiden_07_08LikeaHowlingGale,0.04,0.05
250_segment_21.mp3,250_NinjaGaiden_04_05BraveryOntheClutches,0.47,0.05
250_segment_18.mp3,250_NinjaGaiden_22_23TheDemonsIncantation,0.22,0.1
250_segment_151.mp3,250_NinjaGaiden_21_22ShowdownAtthePortalofDeathBattlefield,0.13,0.04
250_segment_35.mp3,250_NinjaGaiden_05_06Reminiscence,0.15,0.04
250_segment_138.mp3,250_NinjaGaiden_20_21TheMenaceofJaquio,0.18,0.06
250_segment_129.mp3,250_NinjaGaiden_14_15SurpriseAttackTheWickedGodsSecretManeuvers,0.3,0.05
250_segment_122.mp3,250_NinjaGaiden_14_15SurpriseAttackTheWickedGodsSecretManeuvers,0.37,0.06
250_segment_170.mp3,250_NinjaGaiden_24_25AtTheEndoftheBattle,0.38,0.06
250_segment_68.mp3,250_NinjaGaiden_10_11TheCIA,0.16,0.05
250_segment_134.mp3,250_NinjaGaiden_02_03TheDragonNinja,0.15,0.03
250_segment_112.mp3,250_NinjaGaiden_05_06Reminiscence,0.12,0.03
250_segment_83.mp3,250_NinjaGaiden_22_23TheDemonsIncantation,0.2,0.08
