sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
110_segment_30.mp3,110_Famista_93_01_02ModeSelect,0.02,0.01
110_segment_14.mp3,110_Famista_93_19_20Unknown5,0.04,0.01
110_segment_40.mp3,110_Famista_93_11_12SportsNewsLose,0.02,0.01
110_segment_55.mp3,110_Famista_93_01_02ModeSelect,0.08,0.03
110_segment_45.mp3,110_Famista_93_01_02ModeSelect,0.04,0.02
110_segment_22.mp3,110_Famista_93_19_20Unknown5,0.09,0.03
110_segment_1.mp3,110_Famista_93_03_04MainBGM,0.04,0.0
110_segment_62.mp3,110_Famista_93_19_20Unknown5,0.03,0.01
110_segment_4.mp3,110_Famista_93_19_20Unknown5,0.03,0.01
110_segment_18.mp3,110_Famista_93_19_20Unknown5,0.04,0.02
110_segment_63.mp3,110_Famista_93_06_07HomeRunChanceMainBGM,0.04,0.01
110_segment_46.mp3,110_Famista_93_06_07HomeRunChanceMainBGM,0.04,0.01
110_segment_17.mp3,110_Famista_93_01_02ModeSelect,0.02,0.01
110_segment_15.mp3,110_Famista_93_19_20Unknown5,0.02,0.01
110_segment_72.mp3,110_Famista_93_18_19Unknown4,0.04,0.02
110_segment_8.mp3,110_Famista_93_05_06ChanceBGM,0.03,0.03
110_segment_58.mp3,110_Famista_93_01_02ModeSelect,0.08,0.03
110_segment_65.mp3,110_Famista_93_01_02ModeSelect,0.06,0.02
110_segment_68.mp3,110_Famista_93_17_18Unknown3,0.01,0.01
110_segment_60.mp3,110_Famista_93_15_16Unknown1,0.03,0.01
110_segment_13.mp3,110_Famista_93_19_20Unknown5,0.04,0.01
110_segment_12.mp3,110_Famista_93_06_07HomeRunChanceMainBGM,0.04,0.01
110_segment_26.mp3,110_Famista_93_03_04MainBGM,0.05,0.01
110_segment_66.mp3,110_Famista_93_06_07HomeRunChanceMainBGM,0.04,0.01
110_segment_70.mp3,110_Famista_93_01_02ModeSelect,0.05,0.02
110_segment_7.mp3,110_Famista_93_01_02ModeSelect,0.05,0.02
110_segment_37.mp3,110_Famista_93_19_20Unknown5,0.03,0.01
110_segment_6.mp3,110_Famista_93_01_02ModeSelect,0.04,0.01
110_segment_32.mp3,110_Famista_93_06_07HomeRunChanceMainBGM,0.04,0.01
110_segment_19.mp3,110_Famista_93_01_02ModeSelect,0.05,0.02
110_segment_20.mp3,110_Famista_93_01_02ModeSelect,0.05,0.02
110_segment_57.mp3,110_Famista_93_15_16Unknown1,0.05,0.02
110_segment_52.mp3,110_Famista_93_05_06ChanceBGM,0.01,0.01
110_segment_29.mp3,110_Famista_93_01_02ModeSelect,0.02,0.01
