sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
243_segment_78.mp3,243_MonsterinmyPocket_10_11EarthquakeStage61,0.39,0.05
243_segment_79.mp3,243_MonsterinmyPocket_10_11EarthquakeStage61,0.45,0.1
243_segment_19.mp3,243_MonsterinmyPocket_06_07DancinintheKitchenStage2,0.24,0.06
243_segment_62.mp3,243_MonsterinmyPocket_09_10AsiaClubStage5,0.33,0.13
243_segment_56.mp3,243_MonsterinmyPocket_04_05ThemeofEMMsBoss,0.18,0.07
243_segment_138.mp3,243_MonsterinmyPocket_14_15MonsterBoogieCredits,0.65,0.08
243_segment_72.mp3,243_MonsterinmyPocket_09_10AsiaClubStage5,0.28,0.11
243_segment_74.mp3,243_MonsterinmyPocket_04_05ThemeofEMMsBoss,0.16,0.05
243_segment_50.mp3,243_MonsterinmyPocket_08_09MonsterRapStage4,0.19,0.05
243_segment_25.mp3,243_MonsterinmyPocket_04_05ThemeofEMMsBoss,0.18,0.06
243_segment_41.mp3,243_MonsterinmyPocket_04_05ThemeofEMMsBoss,0.1,0.04
243_segment_133.mp3,243_MonsterinmyPocket_12_13ThemeofWarlockFinalBoss,0.23,0.09
243_segment_111.mp3,243_MonsterinmyPocket_11_12BossWorldStage62,0.19,0.05
243_segment_68.mp3,243_MonsterinmyPocket_09_10AsiaClubStage5,0.33,0.12
243_segment_37.mp3,243_MonsterinmyPocket_04_05ThemeofEMMsBoss,0.19,0.06
243_segment_48.mp3,243_MonsterinmyPocket_08_09MonsterRapStage4,0.23,0.05
243_segment_93.mp3,243_MonsterinmyPocket_11_12BossWorldStage62,0.15,0.04
243_segment_97.mp3,243_MonsterinmyPocket_11_12BossWorldStage62,0.17,0.04
243_segment_51.mp3,243_MonsterinmyPocket_08_09MonsterRapStage4,0.28,0.08
243_segment_82.mp3,243_MonsterinmyPocket_10_11EarthquakeStage61,0.29,0.08
243_segment_26.mp3,243_MonsterinmyPocket_04_05ThemeofEMMsBoss,0.12,0.04
243_segment_3.mp3,243_MonsterinmyPocket_01_02TwistandSelectPlayerSelect,0.22,0.05
243_segment_33.mp3,243_MonsterinmyPocket_07_08ColaFloatStage3,0.21,0.04
243_segment_60.mp3,243_MonsterinmyPocket_09_10AsiaClubStage5,0.21,0.04
243_segment_86.mp3,243_MonsterinmyPocket_10_11EarthquakeStage61,0.47,0.09
243_segment_14.mp3,243_MonsterinmyPocket_03_04ThemeofMMsStage1,0.27,0.05
243_segment_23.mp3,243_MonsterinmyPocket_06_07DancinintheKitchenStage2,0.29,0.07
243_segment_63.mp3,243_MonsterinmyPocket_09_10AsiaClubStage5,0.28,0.1
243_segment_5.mp3,243_MonsterinmyPocket_02_03WarlockEyesOpening,0.12,0.06
243_segment_42.mp3,243_MonsterinmyPocket_01_02TwistandSelectPlayerSelect,0.1,0.03
243_segment_66.mp3,243_MonsterinmyPocket_09_10AsiaClubStage5,0.31,0.12
243_segment_4.mp3,243_MonsterinmyPocket_01_02TwistandSelectPlayerSelect,0.12,0.05
243_segment_73.mp3,243_MonsterinmyPocket_04_05ThemeofEMMsBoss,0.21,0.07
243_segment_121.mp3,243_MonsterinmyPocket_12_13ThemeofWarlockFinalBoss,0.29,0.12
243_segment_110.mp3,243_MonsterinmyPocket_11_12BossWorldStage62,0.16,0.04
243_segment_54.mp3,243_MonsterinmyPocket_08_09MonsterRapStage4,0.28,0.07
243_segment_49.mp3,243_MonsterinmyPocket_08_09MonsterRapStage4,0.39,0.08
243_segment_24.mp3,243_MonsterinmyPocket_06_07DancinintheKitchenStage2,0.21,0.05
243_segment_99.mp3,243_MonsterinmyPocket_11_12BossWorldStage62,0.11,0.03
243_segment_28.mp3,243_MonsterinmyPocket_07_08ColaFloatStage3,0.36,0.06
243_segment_43.mp3,243_MonsterinmyPocket_08_09MonsterRapStage4,0.3,0.05
243_segment_10.mp3,243_MonsterinmyPocket_03_04ThemeofMMsStage1,0.38,0.07
243_segment_76.mp3,243_MonsterinmyPocket_04_05ThemeofEMMsBoss,0.18,0.07
243_segment_71.mp3,243_MonsterinmyPocket_09_10AsiaClubStage5,0.25,0.11
243_segment_21.mp3,243_MonsterinmyPocket_06_07DancinintheKitchenStage2,0.24,0.05
243_segment_118.mp3,243_MonsterinmyPocket_12_13ThemeofWarlockFinalBoss,0.33,0.12
243_segment_120.mp3,243_MonsterinmyPocket_12_13ThemeofWarlockFinalBoss,0.3,0.12
243_segment_40.mp3,243_MonsterinmyPocket_04_05ThemeofEMMsBoss,0.16,0.06
243_segment_91.mp3,243_MonsterinmyPocket_11_12BossWorldStage62,0.14,0.04
243_segment_106.mp3,243_MonsterinmyPocket_11_12BossWorldStage62,0.18,0.05
243_segment_7.mp3,243_MonsterinmyPocket_03_04ThemeofMMsStage1,0.27,0.04
243_segment_11.mp3,243_MonsterinmyPocket_03_04ThemeofMMsStage1,0.39,0.07
243_segment_129.mp3,243_MonsterinmyPocket_12_13ThemeofWarlockFinalBoss,0.18,0.06
243_segment_134.mp3,243_MonsterinmyPocket_14_15MonsterBoogieCredits,0.74,0.08
243_segment_1.mp3,243_MonsterinmyPocket_00_01GetoutfromaPocketTitle,0.23,0.07
243_segment_32.mp3,243_MonsterinmyPocket_07_08ColaFloatStage3,0.23,0.04
243_segment_89.mp3,243_MonsterinmyPocket_10_11EarthquakeStage61,0.41,0.1
243_segment_39.mp3,243_MonsterinmyPocket_04_05ThemeofEMMsBoss,0.13,0.05
243_segment_100.mp3,243_MonsterinmyPocket_11_12BossWorldStage62,0.14,0.04
243_segment_6.mp3,243_MonsterinmyPocket_02_03WarlockEyesOpening,0.11,0.05
243_segment_130.mp3,243_MonsterinmyPocket_12_13ThemeofWarlockFinalBoss,0.25,0.12
243_segment_67.mp3,243_MonsterinmyPocket_09_10AsiaClubStage5,0.27,0.1
243_segment_31.mp3,243_MonsterinmyPocket_07_08ColaFloatStage3,0.29,0.06
243_segment_115.mp3,243_MonsterinmyPocket_12_13ThemeofWarlockFinalBoss,0.28,0.12
243_segment_87.mp3,243_MonsterinmyPocket_10_11EarthquakeStage61,0.34,0.09
243_segment_75.mp3,243_MonsterinmyPocket_04_05ThemeofEMMsBoss,0.25,0.07
243_segment_126.mp3,243_MonsterinmyPocket_13_14MonsterHappinessEnding,0.19,0.1
243_segment_45.mp3,243_MonsterinmyPocket_08_09MonsterRapStage4,0.25,0.07
243_segment_29.mp3,243_MonsterinmyPocket_07_08ColaFloatStage3,0.28,0.07
243_segment_122.mp3,243_MonsterinmyPocket_12_13ThemeofWarlockFinalBoss,0.28,0.12
243_segment_57.mp3,243_MonsterinmyPocket_04_05ThemeofEMMsBoss,0.16,0.06
