sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
369_segment_133.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.14,0.08
369_segment_79.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.08,0.04
369_segment_13.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.22,0.06
369_segment_22.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.18,0.1
369_segment_50.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.16,0.09
369_segment_95.mp3,369_VS_NinjaJaJaMaru_kun_06_07NinjaArtsGamapakkun,0.16,0.35
369_segment_10.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.14,0.1
369_segment_76.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.22,0.08
369_segment_11.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.14,0.1
369_segment_49.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.16,0.09
369_segment_71.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.16,0.09
369_segment_16.mp3,369_VS_NinjaJaJaMaru_kun_06_07NinjaArtsGamapakkun,0.21,0.46
369_segment_108.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.14,0.09
369_segment_123.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.31,0.05
369_segment_67.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.14,0.09
369_segment_38.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.15,0.09
369_segment_7.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.2,0.06
369_segment_70.mp3,369_VS_NinjaJaJaMaru_kun_06_07NinjaArtsGamapakkun,0.02,0.03
369_segment_3.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.17,0.09
369_segment_6.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.15,0.1
369_segment_24.mp3,369_VS_NinjaJaJaMaru_kun_06_07NinjaArtsGamapakkun,0.04,0.04
369_segment_134.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.18,0.08
369_segment_132.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.13,0.07
369_segment_99.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.14,0.07
369_segment_43.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.15,0.07
369_segment_65.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.17,0.06
369_segment_137.mp3,369_VS_NinjaJaJaMaru_kun_13_14NameEntry,0.36,0.2
369_segment_4.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.16,0.1
369_segment_20.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.12,0.05
369_segment_78.mp3,369_VS_NinjaJaJaMaru_kun_07_08BonusStageNamazuDayu,0.09,0.12
369_segment_119.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.09,0.03
369_segment_80.mp3,369_VS_NinjaJaJaMaru_kun_06_07NinjaArtsGamapakkun,0.19,0.48
369_segment_62.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.16,0.09
369_segment_15.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.14,0.09
369_segment_51.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.17,0.1
369_segment_63.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.15,0.1
369_segment_52.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.25,0.06
369_segment_75.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.13,0.08
369_segment_61.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.13,0.08
369_segment_127.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.17,0.09
369_segment_109.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.14,0.1
369_segment_98.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.2,0.05
369_segment_81.mp3,369_VS_NinjaJaJaMaru_kun_06_07NinjaArtsGamapakkun,0.22,0.48
369_segment_77.mp3,369_VS_NinjaJaJaMaru_kun_07_08BonusStageNamazuDayu,0.13,0.13
369_segment_131.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.14,0.06
369_segment_64.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.16,0.08
369_segment_17.mp3,369_VS_NinjaJaJaMaru_kun_06_07NinjaArtsGamapakkun,0.36,0.4
369_segment_47.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.11,0.04
369_segment_129.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.14,0.08
369_segment_128.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.11,0.07
369_segment_55.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.16,0.11
369_segment_42.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.24,0.06
369_segment_88.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.11,0.03
369_segment_87.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.18,0.07
369_segment_116.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.15,0.1
369_segment_73.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.16,0.09
369_segment_32.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.13,0.09
369_segment_18.mp3,369_VS_NinjaJaJaMaru_kun_07_08BonusStageNamazuDayu,0.13,0.13
369_segment_34.mp3,369_VS_NinjaJaJaMaru_kun_06_07NinjaArtsGamapakkun,0.32,0.4
369_segment_103.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.14,0.1
369_segment_114.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.17,0.1
369_segment_126.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.11,0.05
369_segment_115.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.14,0.1
369_segment_94.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.14,0.07
369_segment_69.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.21,0.08
369_segment_90.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.14,0.09
369_segment_106.mp3,369_VS_NinjaJaJaMaru_kun_07_08BonusStageNamazuDayu,0.1,0.09
369_segment_93.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.27,0.06
369_segment_135.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.13,0.08
369_segment_12.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.17,0.1
369_segment_48.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.16,0.09
369_segment_117.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.14,0.09
369_segment_5.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.14,0.1
369_segment_74.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.18,0.11
369_segment_124.mp3,369_VS_NinjaJaJaMaru_kun_07_08BonusStageNamazuDayu,0.12,0.17
369_segment_53.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.08,0.05
369_segment_57.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.13,0.1
369_segment_92.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.13,0.09
369_segment_102.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.15,0.09
369_segment_58.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.37,0.06
369_segment_86.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.14,0.1
369_segment_21.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.15,0.09
369_segment_66.mp3,369_VS_NinjaJaJaMaru_kun_05_06Main,0.13,0.07
