sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
087_segment_132.mp3,087_DragonSpirit_TheNewLegend_16_17BossD,0.09,0.02
087_segment_142.mp3,087_DragonSpirit_TheNewLegend_17_18Ending,0.67,0.07
087_segment_27.mp3,087_DragonSpirit_TheNewLegend_08_09VolcanoArea2,1.14,0.26
087_segment_108.mp3,087_DragonSpirit_TheNewLegend_06_07BossB,0.16,0.08
087_segment_16.mp3,087_DragonSpirit_TheNewLegend_05_06ThePaleozoicEraArea1,0.45,0.17
087_segment_65.mp3,087_DragonSpirit_TheNewLegend_11_12CaveRoadArea5,0.33,0.13
087_segment_115.mp3,087_DragonSpirit_TheNewLegend_01_02DarkCastle1Area0Area91,1.99,0.35
087_segment_71.mp3,087_DragonSpirit_TheNewLegend_11_12CaveRoadArea5,0.29,0.16
087_segment_77.mp3,087_DragonSpirit_TheNewLegend_12_13GlaceirLandArea6,0.33,0.13
087_segment_62.mp3,087_DragonSpirit_TheNewLegend_10_11GraveYardArea4,0.96,0.24
087_segment_100.mp3,087_DragonSpirit_TheNewLegend_06_07BossB,0.16,0.04
087_segment_11.mp3,087_DragonSpirit_TheNewLegend_03_04LastSceneOpeningDemo,0.79,0.1
087_segment_109.mp3,087_DragonSpirit_TheNewLegend_01_02DarkCastle1Area0Area91,4.38,0.33
087_segment_102.mp3,087_DragonSpirit_TheNewLegend_14_15DarkQuartersArea8,0.51,0.25
087_segment_143.mp3,087_DragonSpirit_TheNewLegend_17_18Ending,0.39,0.07
087_segment_43.mp3,087_DragonSpirit_TheNewLegend_09_10JungleArea3,0.21,0.1
087_segment_113.mp3,087_DragonSpirit_TheNewLegend_01_02DarkCastle1Area0Area91,2.15,0.37
087_segment_91.mp3,087_DragonSpirit_TheNewLegend_13_14DeepSeaArea7,0.3,0.14
087_segment_81.mp3,087_DragonSpirit_TheNewLegend_12_13GlaceirLandArea6,0.4,0.14
087_segment_67.mp3,087_DragonSpirit_TheNewLegend_11_12CaveRoadArea5,0.44,0.2
087_segment_51.mp3,087_DragonSpirit_TheNewLegend_09_10JungleArea3,0.29,0.12
087_segment_88.mp3,087_DragonSpirit_TheNewLegend_13_14DeepSeaArea7,0.47,0.17
087_segment_136.mp3,087_DragonSpirit_TheNewLegend_02_03ZawellGarudaLastBoss,0.37,0.17
087_segment_24.mp3,087_DragonSpirit_TheNewLegend_05_06ThePaleozoicEraArea1,0.54,0.16
087_segment_15.mp3,087_DragonSpirit_TheNewLegend_05_06ThePaleozoicEraArea1,0.52,0.2
087_segment_72.mp3,087_DragonSpirit_TheNewLegend_11_12CaveRoadArea5,0.42,0.18
087_segment_118.mp3,087_DragonSpirit_TheNewLegend_01_02DarkCastle1Area0Area91,1.96,0.38
087_segment_138.mp3,087_DragonSpirit_TheNewLegend_02_03ZawellGarudaLastBoss,0.32,0.18
087_segment_146.mp3,087_DragonSpirit_TheNewLegend_17_18Ending,0.29,0.05
087_segment_23.mp3,087_DragonSpirit_TheNewLegend_05_06ThePaleozoicEraArea1,0.53,0.17
087_segment_63.mp3,087_DragonSpirit_TheNewLegend_10_11GraveYardArea4,0.83,0.21
087_segment_13.mp3,087_DragonSpirit_TheNewLegend_05_06ThePaleozoicEraArea1,0.57,0.17
087_segment_73.mp3,087_DragonSpirit_TheNewLegend_11_12CaveRoadArea5,0.46,0.21
087_segment_116.mp3,087_DragonSpirit_TheNewLegend_01_02DarkCastle1Area0Area91,2.25,0.36
087_segment_57.mp3,087_DragonSpirit_TheNewLegend_10_11GraveYardArea4,0.4,0.08
087_segment_31.mp3,087_DragonSpirit_TheNewLegend_08_09VolcanoArea2,0.57,0.16
087_segment_44.mp3,087_DragonSpirit_TheNewLegend_09_10JungleArea3,0.38,0.14
087_segment_85.mp3,087_DragonSpirit_TheNewLegend_12_13GlaceirLandArea6,0.38,0.14
087_segment_129.mp3,087_DragonSpirit_TheNewLegend_15_16DarkCastle3Area92,0.22,0.31
087_segment_82.mp3,087_DragonSpirit_TheNewLegend_12_13GlaceirLandArea6,0.4,0.12
087_segment_140.mp3,087_DragonSpirit_TheNewLegend_02_03ZawellGarudaLastBoss,0.31,0.16
087_segment_120.mp3,087_DragonSpirit_TheNewLegend_01_02DarkCastle1Area0Area91,2.18,0.36
087_segment_64.mp3,087_DragonSpirit_TheNewLegend_06_07BossB,0.13,0.06
087_segment_107.mp3,087_DragonSpirit_TheNewLegend_14_15DarkQuartersArea8,0.35,0.18
087_segment_61.mp3,087_DragonSpirit_TheNewLegend_10_11GraveYardArea4,0.32,0.07
087_segment_87.mp3,087_DragonSpirit_TheNewLegend_07_08OmakeShaman,0.24,0.06
087_segment_29.mp3,087_DragonSpirit_TheNewLegend_08_09VolcanoArea2,0.84,0.26
087_segment_10.mp3,087_DragonSpirit_TheNewLegend_03_04LastSceneOpeningDemo,0.51,0.23
087_segment_22.mp3,087_DragonSpirit_TheNewLegend_05_06ThePaleozoicEraArea1,0.55,0.18
087_segment_6.mp3,087_DragonSpirit_TheNewLegend_01_02DarkCastle1Area0Area91,1.72,0.36
087_segment_7.mp3,087_DragonSpirit_TheNewLegend_01_02DarkCastle1Area0Area91,2.09,0.39
087_segment_147.mp3,087_DragonSpirit_TheNewLegend_17_18Ending,0.64,0.08
087_segment_83.mp3,087_DragonSpirit_TheNewLegend_12_13GlaceirLandArea6,0.27,0.12
087_segment_117.mp3,087_DragonSpirit_TheNewLegend_01_02DarkCastle1Area0Area91,2.28,0.37
087_segment_131.mp3,087_DragonSpirit_TheNewLegend_16_17BossD,0.25,0.06
087_segment_93.mp3,087_DragonSpirit_TheNewLegend_13_14DeepSeaArea7,0.31,0.15
087_segment_110.mp3,087_DragonSpirit_TheNewLegend_01_02DarkCastle1Area0Area91,1.71,0.35
087_segment_8.mp3,087_DragonSpirit_TheNewLegend_02_03ZawellGarudaLastBoss,0.33,0.15
087_segment_56.mp3,087_DragonSpirit_TheNewLegend_10_11GraveYardArea4,0.6,0.13
087_segment_99.mp3,087_DragonSpirit_TheNewLegend_06_07BossB,0.16,0.09
087_segment_39.mp3,087_DragonSpirit_TheNewLegend_09_10JungleArea3,0.29,0.11
087_segment_21.mp3,087_DragonSpirit_TheNewLegend_05_06ThePaleozoicEraArea1,0.55,0.2
087_segment_58.mp3,087_DragonSpirit_TheNewLegend_10_11GraveYardArea4,0.98,0.22
087_segment_2.mp3,087_DragonSpirit_TheNewLegend_03_04LastSceneOpeningDemo,0.6,0.22
087_segment_50.mp3,087_DragonSpirit_TheNewLegend_09_10JungleArea3,0.35,0.11
087_segment_139.mp3,087_DragonSpirit_TheNewLegend_02_03ZawellGarudaLastBoss,0.33,0.18
087_segment_25.mp3,087_DragonSpirit_TheNewLegend_07_08OmakeShaman,0.23,0.07
087_segment_45.mp3,087_DragonSpirit_TheNewLegend_09_10JungleArea3,0.3,0.11
087_segment_37.mp3,087_DragonSpirit_TheNewLegend_09_10JungleArea3,0.55,0.19
