sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
330_segment_335.mp3,330_TMNetwork_LiveinPowerBowl_06_07ComeonEverybodyLoopVer,0.02,0.01
330_segment_215.mp3,330_TMNetwork_LiveinPowerBowl_00_01ComeonEverybodyOpening,0.08,0.01
330_segment_423.mp3,330_TMNetwork_LiveinPowerBowl_13_14Passenger,0.05,0.01
330_segment_310.mp3,330_TMNetwork_LiveinPowerBowl_13_14Passenger,0.04,0.01
330_segment_1.mp3,330_TMNetwork_LiveinPowerBowl_02_03ADayInTheGirlsLife,0.05,0.01
330_segment_341.mp3,330_TMNetwork_LiveinPowerBowl_13_14Passenger,0.04,0.01
330_segment_194.mp3,330_TMNetwork_LiveinPowerBowl_04_05GiaCormFillippoDia,0.03,0.01
330_segment_557.mp3,330_TMNetwork_LiveinPowerBowl_13_14Passenger,0.05,0.01
330_segment_129.mp3,330_TMNetwork_LiveinPowerBowl_00_01ComeonEverybodyOpening,0.08,0.01
330_segment_353.mp3,330_TMNetwork_LiveinPowerBowl_04_05GiaCormFillippoDia,0.04,0.01
330_segment_167.mp3,330_TMNetwork_LiveinPowerBowl_04_05GiaCormFillippoDia,0.03,0.01
330_segment_192.mp3,330_TMNetwork_LiveinPowerBowl_13_14Passenger,0.06,0.01
330_segment_283.mp3,330_TMNetwork_LiveinPowerBowl_13_14Passenger,0.05,0.01
330_segment_565.mp3,330_TMNetwork_LiveinPowerBowl_00_01ComeonEverybodyOpening,0.06,0.01
330_segment_547.mp3,330_TMNetwork_LiveinPowerBowl_02_03ADayInTheGirlsLife,0.04,0.01
330_segment_373.mp3,330_TMNetwork_LiveinPowerBowl_00_01ComeonEverybodyOpening,0.08,0.01
330_segment_563.mp3,330_TMNetwork_LiveinPowerBowl_06_07ComeonEverybodyLoopVer,0.02,0.01
330_segment_368.mp3,330_TMNetwork_LiveinPowerBowl_14_15DiveIntoYourBody,0.08,0.01
330_segment_345.mp3,330_TMNetwork_LiveinPowerBowl_06_07ComeonEverybodyLoopVer,0.02,0.01
330_segment_306.mp3,330_TMNetwork_LiveinPowerBowl_06_07ComeonEverybodyLoopVer,0.03,0.01
330_segment_243.mp3,330_TMNetwork_LiveinPowerBowl_00_01ComeonEverybodyOpening,0.05,0.01
330_segment_300.mp3,330_TMNetwork_LiveinPowerBowl_13_14Passenger,0.04,0.01
330_segment_394.mp3,330_TMNetwork_LiveinPowerBowl_00_01ComeonEverybodyOpening,0.08,0.01
330_segment_498.mp3,330_TMNetwork_LiveinPowerBowl_14_15DiveIntoYourBody,0.07,0.01
330_segment_435.mp3,330_TMNetwork_LiveinPowerBowl_06_07ComeonEverybodyLoopVer,0.02,0.01
330_segment_369.mp3,330_TMNetwork_LiveinPowerBowl_05_06KissYou,0.03,0.01
330_segment_235.mp3,330_TMNetwork_LiveinPowerBowl_09_10ComeonEverybodyShortVer,0.02,0.01
330_segment_553.mp3,330_TMNetwork_LiveinPowerBowl_00_01ComeonEverybodyOpening,0.06,0.01
330_segment_582.mp3,330_TMNetwork_LiveinPowerBowl_00_01ComeonEverybodyOpening,0.05,0.01
330_segment_171.mp3,330_TMNetwork_LiveinPowerBowl_06_07ComeonEverybodyLoopVer,0.03,0.01
330_segment_241.mp3,330_TMNetwork_LiveinPowerBowl_00_01ComeonEverybodyOpening,0.06,0.01
330_segment_436.mp3,330_TMNetwork_LiveinPowerBowl_06_07ComeonEverybodyLoopVer,0.02,0.01
330_segment_399.mp3,330_TMNetwork_LiveinPowerBowl_00_01ComeonEverybodyOpening,0.05,0.0
330_segment_218.mp3,330_TMNetwork_LiveinPowerBowl_04_05GiaCormFillippoDia,0.03,0.01
330_segment_139.mp3,330_TMNetwork_LiveinPowerBowl_00_01ComeonEverybodyOpening,0.06,0.01
330_segment_100.mp3,330_TMNetwork_LiveinPowerBowl_05_06KissYou,0.03,0.01
330_segment_502.mp3,330_TMNetwork_LiveinPowerBowl_13_14Passenger,0.04,0.01
330_segment_207.mp3,330_TMNetwork_LiveinPowerBowl_04_05GiaCormFillippoDia,0.02,0.01
330_segment_78.mp3,330_TMNetwork_LiveinPowerBowl_00_01ComeonEverybodyOpening,0.07,0.01
330_segment_8.mp3,330_TMNetwork_LiveinPowerBowl_00_01ComeonEverybodyOpening,0.08,0.01
330_segment_203.mp3,330_TMNetwork_LiveinPowerBowl_09_10ComeonEverybodyShortVer,0.03,0.01
330_segment_136.mp3,330_TMNetwork_LiveinPowerBowl_02_03ADayInTheGirlsLife,0.05,0.01
330_segment_311.mp3,330_TMNetwork_LiveinPowerBowl_00_01ComeonEverybodyOpening,0.06,0.0
330_segment_270.mp3,330_TMNetwork_LiveinPowerBowl_00_01ComeonEverybodyOpening,0.07,0.01
330_segment_410.mp3,330_TMNetwork_LiveinPowerBowl_00_01ComeonEverybodyOpening,0.07,0.01
330_segment_89.mp3,330_TMNetwork_LiveinPowerBowl_13_14Passenger,0.05,0.01
330_segment_71.mp3,330_TMNetwork_LiveinPowerBowl_07_08BeyondTheTime,0.08,0.01
330_segment_494.mp3,330_TMNetwork_LiveinPowerBowl_06_07ComeonEverybodyLoopVer,0.02,0.01
330_segment_465.mp3,330_TMNetwork_LiveinPowerBowl_00_01ComeonEverybodyOpening,0.04,0.0
330_segment_130.mp3,330_TMNetwork_LiveinPowerBowl_02_03ADayInTheGirlsLife,0.03,0.0
330_segment_48.mp3,330_TMNetwork_LiveinPowerBowl_00_01ComeonEverybodyOpening,0.07,0.01
330_segment_234.mp3,330_TMNetwork_LiveinPowerBowl_06_07ComeonEverybodyLoopVer,0.02,0.01
330_segment_526.mp3,330_TMNetwork_LiveinPowerBowl_09_10ComeonEverybodyShortVer,0.02,0.0
330_segment_286.mp3,330_TMNetwork_LiveinPowerBowl_13_14Passenger,0.04,0.01
330_segment_510.mp3,330_TMNetwork_LiveinPowerBowl_14_15DiveIntoYourBody,0.08,0.01
