sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
199_segment_272.mp3,199_Labyrinth_MaounoMeikyu_13_14RescuedToby,0.48,0.13
199_segment_83.mp3,199_Labyrinth_MaounoMeikyu_08_09Oubliette,0.35,0.35
199_segment_203.mp3,199_Labyrinth_MaounoMeikyu_10_11ChillyDown,0.27,0.08
199_segment_221.mp3,199_Labyrinth_MaounoMeikyu_11_12TheGoblinBattle,0.22,0.14
199_segment_29.mp3,199_Labyrinth_MaounoMeikyu_06_07TheLabyrinth,0.21,0.1
199_segment_20.mp3,199_Labyrinth_MaounoMeikyu_06_07TheLabyrinth,0.24,0.1
199_segment_58.mp3,199_Labyrinth_MaounoMeikyu_10_11ChillyDown,0.22,0.08
199_segment_140.mp3,199_Labyrinth_MaounoMeikyu_10_11ChillyDown,0.21,0.06
199_segment_240.mp3,199_Labyrinth_MaounoMeikyu_08_09Oubliette,0.35,0.31
199_segment_232.mp3,199_Labyrinth_MaounoMeikyu_09_10MagicDance,0.16,0.05
199_segment_261.mp3,199_Labyrinth_MaounoMeikyu_12_13Castle,0.93,0.28
199_segment_37.mp3,199_Labyrinth_MaounoMeikyu_09_10MagicDance,0.2,0.06
199_segment_258.mp3,199_Labyrinth_MaounoMeikyu_09_10MagicDance,0.21,0.06
199_segment_247.mp3,199_Labyrinth_MaounoMeikyu_12_13Castle,0.9,0.27
199_segment_122.mp3,199_Labyrinth_MaounoMeikyu_06_07TheLabyrinth,0.23,0.1
199_segment_138.mp3,199_Labyrinth_MaounoMeikyu_09_10MagicDance,0.24,0.06
199_segment_228.mp3,199_Labyrinth_MaounoMeikyu_11_12TheGoblinBattle,0.19,0.11
199_segment_167.mp3,199_Labyrinth_MaounoMeikyu_09_10MagicDance,0.2,0.06
199_segment_53.mp3,199_Labyrinth_MaounoMeikyu_09_10MagicDance,0.18,0.06
199_segment_116.mp3,199_Labyrinth_MaounoMeikyu_06_07TheLabyrinth,0.23,0.11
199_segment_157.mp3,199_Labyrinth_MaounoMeikyu_09_10MagicDance,0.25,0.06
199_segment_234.mp3,199_Labyrinth_MaounoMeikyu_11_12TheGoblinBattle,0.18,0.13
199_segment_163.mp3,199_Labyrinth_MaounoMeikyu_09_10MagicDance,0.2,0.06
199_segment_26.mp3,199_Labyrinth_MaounoMeikyu_08_09Oubliette,0.33,0.25
199_segment_44.mp3,199_Labyrinth_MaounoMeikyu_09_10MagicDance,0.21,0.06
199_segment_9.mp3,199_Labyrinth_MaounoMeikyu_03_04GoblinGate,0.44,0.3
199_segment_75.mp3,199_Labyrinth_MaounoMeikyu_08_09Oubliette,0.5,0.35
199_segment_109.mp3,199_Labyrinth_MaounoMeikyu_08_09Oubliette,0.37,0.35
199_segment_32.mp3,199_Labyrinth_MaounoMeikyu_06_07TheLabyrinth,0.19,0.09
199_segment_199.mp3,199_Labyrinth_MaounoMeikyu_10_11ChillyDown,0.23,0.07
199_segment_22.mp3,199_Labyrinth_MaounoMeikyu_08_09Oubliette,0.37,0.32
199_segment_1.mp3,199_Labyrinth_MaounoMeikyu_01_02OpeningTitlesIncludingUndergroundShortVer,0.28,0.18
199_segment_265.mp3,199_Labyrinth_MaounoMeikyu_12_13Castle,1.04,0.28
199_segment_71.mp3,199_Labyrinth_MaounoMeikyu_10_11ChillyDown,0.24,0.07
199_segment_153.mp3,199_Labyrinth_MaounoMeikyu_10_11ChillyDown,0.24,0.07
199_segment_137.mp3,199_Labyrinth_MaounoMeikyu_06_07TheLabyrinth,0.22,0.1
199_segment_13.mp3,199_Labyrinth_MaounoMeikyu_06_07TheLabyrinth,0.23,0.1
199_segment_77.mp3,199_Labyrinth_MaounoMeikyu_09_10MagicDance,0.22,0.05
199_segment_82.mp3,199_Labyrinth_MaounoMeikyu_08_09Oubliette,0.43,0.35
199_segment_54.mp3,199_Labyrinth_MaounoMeikyu_09_10MagicDance,0.17,0.05
199_segment_242.mp3,199_Labyrinth_MaounoMeikyu_12_13Castle,1.24,0.27
199_segment_175.mp3,199_Labyrinth_MaounoMeikyu_06_07TheLabyrinth,0.2,0.05
199_segment_25.mp3,199_Labyrinth_MaounoMeikyu_08_09Oubliette,0.53,0.36
199_segment_187.mp3,199_Labyrinth_MaounoMeikyu_09_10MagicDance,0.15,0.05
199_segment_132.mp3,199_Labyrinth_MaounoMeikyu_06_07TheLabyrinth,0.2,0.1
199_segment_34.mp3,199_Labyrinth_MaounoMeikyu_08_09Oubliette,0.4,0.36
199_segment_271.mp3,199_Labyrinth_MaounoMeikyu_13_14RescuedToby,0.56,0.13
199_segment_269.mp3,199_Labyrinth_MaounoMeikyu_12_13Castle,1.0,0.27
199_segment_7.mp3,199_Labyrinth_MaounoMeikyu_03_04GoblinGate,0.46,0.32
199_segment_24.mp3,199_Labyrinth_MaounoMeikyu_08_09Oubliette,0.42,0.35
199_segment_194.mp3,199_Labyrinth_MaounoMeikyu_09_10MagicDance,0.18,0.04
199_segment_110.mp3,199_Labyrinth_MaounoMeikyu_06_07TheLabyrinth,0.23,0.1
199_segment_38.mp3,199_Labyrinth_MaounoMeikyu_09_10MagicDance,0.2,0.05
199_segment_209.mp3,199_Labyrinth_MaounoMeikyu_09_10MagicDance,0.19,0.05
199_segment_100.mp3,199_Labyrinth_MaounoMeikyu_08_09Oubliette,0.44,0.35
199_segment_160.mp3,199_Labyrinth_MaounoMeikyu_09_10MagicDance,0.21,0.07
199_segment_88.mp3,199_Labyrinth_MaounoMeikyu_08_09Oubliette,0.36,0.36
199_segment_245.mp3,199_Labyrinth_MaounoMeikyu_12_13Castle,1.0,0.27
