sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
186_segment_7.mp3,186_KidIcarus_01_02TheUnderworld,0.11,0.01
186_segment_220.mp3,186_KidIcarus_03_04TheSkyWorld,0.05,0.02
186_segment_325.mp3,186_KidIcarus_08_09ThePalaceintheSky,0.15,0.02
186_segment_249.mp3,186_KidIcarus_04_05Labyrinth,0.2,0.03
186_segment_78.mp3,186_KidIcarus_04_05Labyrinth,0.17,0.03
186_segment_303.mp3,186_KidIcarus_04_05Labyrinth,0.19,0.03
186_segment_231.mp3,186_KidIcarus_03_04TheSkyWorld,0.04,0.01
186_segment_54.mp3,186_KidIcarus_01_02TheUnderworld,0.13,0.02
186_segment_67.mp3,186_KidIcarus_04_05Labyrinth,0.15,0.03
186_segment_242.mp3,186_KidIcarus_03_04TheSkyWorld,0.05,0.02
186_segment_58.mp3,186_KidIcarus_05_06Boss,0.02,0.02
186_segment_228.mp3,186_KidIcarus_05_06Boss,0.02,0.02
186_segment_102.mp3,186_KidIcarus_02_03TheOverworld,0.14,0.02
186_segment_156.mp3,186_KidIcarus_05_06Boss,0.03,0.02
186_segment_263.mp3,186_KidIcarus_04_05Labyrinth,0.14,0.03
186_segment_104.mp3,186_KidIcarus_02_03TheOverworld,0.08,0.01
186_segment_53.mp3,186_KidIcarus_01_02TheUnderworld,0.09,0.02
186_segment_134.mp3,186_KidIcarus_02_03TheOverworld,0.13,0.02
186_segment_211.mp3,186_KidIcarus_04_05Labyrinth,0.14,0.02
186_segment_168.mp3,186_KidIcarus_04_05Labyrinth,0.16,0.03
186_segment_200.mp3,186_KidIcarus_04_05Labyrinth,0.16,0.03
186_segment_234.mp3,186_KidIcarus_03_04TheSkyWorld,0.04,0.02
186_segment_125.mp3,186_KidIcarus_02_03TheOverworld,0.12,0.01
186_segment_146.mp3,186_KidIcarus_10_11Ending,0.18,0.01
186_segment_232.mp3,186_KidIcarus_07_08ReaperTheme,0.02,0.03
186_segment_171.mp3,186_KidIcarus_04_05Labyrinth,0.18,0.03
186_segment_241.mp3,186_KidIcarus_03_04TheSkyWorld,0.03,0.01
186_segment_310.mp3,186_KidIcarus_05_06Boss,0.02,0.03
186_segment_268.mp3,186_KidIcarus_04_05Labyrinth,0.16,0.03
186_segment_299.mp3,186_KidIcarus_04_05Labyrinth,0.17,0.03
186_segment_47.mp3,186_KidIcarus_01_02TheUnderworld,0.11,0.02
186_segment_284.mp3,186_KidIcarus_04_05Labyrinth,0.15,0.02
186_segment_94.mp3,186_KidIcarus_01_02TheUnderworld,0.07,0.01
186_segment_56.mp3,186_KidIcarus_07_08ReaperTheme,0.03,0.03
186_segment_262.mp3,186_KidIcarus_04_05Labyrinth,0.15,0.03
186_segment_296.mp3,186_KidIcarus_04_05Labyrinth,0.21,0.03
186_segment_312.mp3,186_KidIcarus_04_05Labyrinth,0.09,0.01
186_segment_157.mp3,186_KidIcarus_02_03TheOverworld,0.14,0.02
186_segment_258.mp3,186_KidIcarus_04_05Labyrinth,0.14,0.03
186_segment_205.mp3,186_KidIcarus_04_05Labyrinth,0.15,0.03
186_segment_276.mp3,186_KidIcarus_04_05Labyrinth,0.19,0.03
186_segment_37.mp3,186_KidIcarus_01_02TheUnderworld,0.1,0.01
186_segment_139.mp3,186_KidIcarus_02_03TheOverworld,0.07,0.01
186_segment_272.mp3,186_KidIcarus_04_05Labyrinth,0.17,0.03
186_segment_254.mp3,186_KidIcarus_04_05Labyrinth,0.18,0.03
186_segment_106.mp3,186_KidIcarus_02_03TheOverworld,0.11,0.01
186_segment_318.mp3,186_KidIcarus_08_09ThePalaceintheSky,0.14,0.02
186_segment_100.mp3,186_KidIcarus_02_03TheOverworld,0.12,0.01
186_segment_188.mp3,186_KidIcarus_04_05Labyrinth,0.19,0.03
186_segment_79.mp3,186_KidIcarus_04_05Labyrinth,0.15,0.02
186_segment_221.mp3,186_KidIcarus_03_04TheSkyWorld,0.05,0.02
186_segment_315.mp3,186_KidIcarus_08_09ThePalaceintheSky,0.14,0.02
186_segment_120.mp3,186_KidIcarus_02_03TheOverworld,0.13,0.01
186_segment_70.mp3,186_KidIcarus_04_05Labyrinth,0.15,0.02
186_segment_57.mp3,186_KidIcarus_05_06Boss,0.02,0.01
186_segment_278.mp3,186_KidIcarus_04_05Labyrinth,0.17,0.03
186_segment_109.mp3,186_KidIcarus_02_03TheOverworld,0.13,0.01
186_segment_50.mp3,186_KidIcarus_01_02TheUnderworld,0.12,0.02
