sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
273_segment_128.mp4,273_R_B_I_Baseball_01_02MainBGM,0.33,0.23
273_segment_196.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.11,0.26
273_segment_138.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.14,0.28
273_segment_167.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.19,0.23
273_segment_192.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.14,0.31
273_segment_53.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.16,0.28
273_segment_156.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.15,0.27
273_segment_191.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.14,0.28
273_segment_18.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.2,0.3
273_segment_68.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.11,0.22
273_segment_97.mp4,273_R_B_I_Baseball_01_02MainBGM,0.3,0.23
273_segment_195.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.15,0.3
273_segment_91.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.15,0.29
273_segment_25.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.23,0.29
273_segment_159.mp4,273_R_B_I_Baseball_01_02MainBGM,0.32,0.26
273_segment_14.mp4,273_R_B_I_Baseball_01_02MainBGM,0.28,0.24
273_segment_193.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.11,0.29
273_segment_222.mp4,273_R_B_I_Baseball_01_02MainBGM,0.28,0.22
273_segment_185.mp4,273_R_B_I_Baseball_01_02MainBGM,0.36,0.23
273_segment_43.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.19,0.3
273_segment_87.mp4,273_R_B_I_Baseball_01_02MainBGM,0.18,0.19
273_segment_180.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.16,0.27
273_segment_118.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.18,0.3
273_segment_207.mp4,273_R_B_I_Baseball_00_01PlayBall,0.17,0.05
273_segment_148.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.2,0.29
273_segment_36.mp4,273_R_B_I_Baseball_01_02MainBGM,0.18,0.2
273_segment_208.mp4,273_R_B_I_Baseball_00_01PlayBall,0.13,0.12
273_segment_124.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.18,0.28
273_segment_214.mp4,273_R_B_I_Baseball_01_02MainBGM,0.34,0.23
273_segment_33.mp4,273_R_B_I_Baseball_01_02MainBGM,0.35,0.22
273_segment_10.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.19,0.27
273_segment_98.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.14,0.28
273_segment_168.mp4,273_R_B_I_Baseball_01_02MainBGM,0.33,0.24
273_segment_104.mp4,273_R_B_I_Baseball_01_02MainBGM,0.39,0.26
273_segment_100.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.14,0.3
273_segment_40.mp4,273_R_B_I_Baseball_00_01PlayBall,0.08,0.04
273_segment_190.mp4,273_R_B_I_Baseball_00_01PlayBall,0.14,0.07
273_segment_74.mp4,273_R_B_I_Baseball_01_02MainBGM,0.33,0.24
273_segment_133.mp4,273_R_B_I_Baseball_00_01PlayBall,0.15,0.1
273_segment_140.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.22,0.27
273_segment_160.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.14,0.27
273_segment_34.mp4,273_R_B_I_Baseball_01_02MainBGM,0.38,0.21
273_segment_215.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.2,0.29
273_segment_134.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.15,0.24
273_segment_83.mp4,273_R_B_I_Baseball_01_02MainBGM,0.42,0.23
273_segment_147.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.16,0.29
273_segment_213.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.09,0.23
273_segment_50.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.16,0.27
273_segment_77.mp4,273_R_B_I_Baseball_01_02MainBGM,0.31,0.22
273_segment_150.mp4,273_R_B_I_Baseball_01_02MainBGM,0.38,0.24
273_segment_137.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.22,0.29
273_segment_126.mp4,273_R_B_I_Baseball_01_02MainBGM,0.18,0.21
273_segment_57.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.12,0.26
273_segment_139.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.15,0.28
273_segment_129.mp4,273_R_B_I_Baseball_01_02MainBGM,0.27,0.22
273_segment_179.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.12,0.27
273_segment_96.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.06,0.13
273_segment_89.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.13,0.29
273_segment_143.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.1,0.3
273_segment_151.mp4,273_R_B_I_Baseball_01_02MainBGM,0.32,0.22
273_segment_177.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.18,0.29
273_segment_37.mp4,273_R_B_I_Baseball_01_02MainBGM,0.33,0.26
273_segment_99.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.15,0.3
273_segment_223.mp4,273_R_B_I_Baseball_01_02MainBGM,0.34,0.24
273_segment_224.mp4,273_R_B_I_Baseball_00_01PlayBall,0.13,0.08
273_segment_38.mp4,273_R_B_I_Baseball_01_02MainBGM,0.14,0.1
273_segment_13.mp4,273_R_B_I_Baseball_03_04ChanceBGM,0.18,0.29
