sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
089_segment_1186.mp4,089_DragonWarriorII_04_05Deathfight,0.51,0.19
089_segment_707.mp4,089_DragonWarriorII_15_16DevilsTower,0.21,0.09
089_segment_612.mp4,089_DragonWarriorII_02_03Chateau,0.39,0.17
089_segment_1091.mp4,089_DragonWarriorII_08_09FrightinDungeon,0.72,0.26
089_segment_652.mp4,089_DragonWarriorII_04_05Deathfight,0.5,0.19
089_segment_624.mp4,089_DragonWarriorII_02_03Chateau,0.46,0.19
089_segment_543.mp4,089_DragonWarriorII_16_17BeyondtheWaves,0.46,0.25
089_segment_164.mp4,089_DragonWarriorII_03_04DistantJourney,0.57,0.25
089_segment_1022.mp4,089_DragonWarriorII_08_09FrightinDungeon,0.7,0.24
089_segment_730.mp4,089_DragonWarriorII_15_16DevilsTower,0.2,0.09
089_segment_339.mp4,089_DragonWarriorII_07_08Town,0.49,0.15
089_segment_135.mp4,089_DragonWarriorII_08_09FrightinDungeon,0.87,0.27
089_segment_741.mp4,089_DragonWarriorII_04_05Deathfight,0.45,0.21
089_segment_198.mp4,089_DragonWarriorII_03_04DistantJourney,0.65,0.22
089_segment_666.mp4,089_DragonWarriorII_07_08Town,0.59,0.16
089_segment_387.mp4,089_DragonWarriorII_07_08Town,0.55,0.14
089_segment_433.mp4,089_DragonWarriorII_04_05Deathfight,0.51,0.17
089_segment_66.mp4,089_DragonWarriorII_08_09FrightinDungeon,0.82,0.2
089_segment_1184.mp4,089_DragonWarriorII_04_05Deathfight,0.58,0.23
089_segment_672.mp4,089_DragonWarriorII_16_17BeyondtheWaves,0.56,0.24
089_segment_523.mp4,089_DragonWarriorII_16_17BeyondtheWaves,0.6,0.26
089_segment_466.mp4,089_DragonWarriorII_17_18UnknownWorld,0.53,0.38
089_segment_521.mp4,089_DragonWarriorII_02_03Chateau,0.41,0.18
089_segment_704.mp4,089_DragonWarriorII_04_05Deathfight,0.5,0.18
089_segment_627.mp4,089_DragonWarriorII_11_12HolyShrine,0.22,0.2
089_segment_1049.mp4,089_DragonWarriorII_08_09FrightinDungeon,0.63,0.24
089_segment_710.mp4,089_DragonWarriorII_15_16DevilsTower,0.21,0.08
089_segment_420.mp4,089_DragonWarriorII_17_18UnknownWorld,0.58,0.41
089_segment_268.mp4,089_DragonWarriorII_14_15EndlessWorld,0.75,0.25
089_segment_1056.mp4,089_DragonWarriorII_08_09FrightinDungeon,0.64,0.22
089_segment_619.mp4,089_DragonWarriorII_07_08Town,0.63,0.17
089_segment_314.mp4,089_DragonWarriorII_14_15EndlessWorld,0.85,0.25
089_segment_1135.mp4,089_DragonWarriorII_04_05Deathfight,0.5,0.23
089_segment_507.mp4,089_DragonWarriorII_08_09FrightinDungeon,0.73,0.25
089_segment_631.mp4,089_DragonWarriorII_04_05Deathfight,0.59,0.23
089_segment_1033.mp4,089_DragonWarriorII_08_09FrightinDungeon,0.79,0.23
089_segment_248.mp4,089_DragonWarriorII_14_15EndlessWorld,0.91,0.26
089_segment_813.mp4,089_DragonWarriorII_04_05Deathfight,0.59,0.23
089_segment_254.mp4,089_DragonWarriorII_14_15EndlessWorld,0.81,0.26
089_segment_829.mp4,089_DragonWarriorII_14_15EndlessWorld,0.7,0.23
089_segment_404.mp4,089_DragonWarriorII_04_05Deathfight,0.47,0.2
089_segment_494.mp4,089_DragonWarriorII_04_05Deathfight,0.57,0.2
089_segment_458.mp4,089_DragonWarriorII_02_03Chateau,0.45,0.2
089_segment_1139.mp4,089_DragonWarriorII_14_15EndlessWorld,0.8,0.26
089_segment_553.mp4,089_DragonWarriorII_01_02OnlyLonelyBoy,1.14,0.14
089_segment_1131.mp4,089_DragonWarriorII_14_15EndlessWorld,0.86,0.26
089_segment_171.mp4,089_DragonWarriorII_03_04DistantJourney,0.52,0.23
089_segment_832.mp4,089_DragonWarriorII_04_05Deathfight,0.48,0.2
089_segment_366.mp4,089_DragonWarriorII_04_05Deathfight,0.67,0.23
089_segment_674.mp4,089_DragonWarriorII_14_15EndlessWorld,0.82,0.25
089_segment_1085.mp4,089_DragonWarriorII_08_09FrightinDungeon,0.91,0.26
089_segment_101.mp4,089_DragonWarriorII_04_05Deathfight,0.48,0.19
089_segment_459.mp4,089_DragonWarriorII_17_18UnknownWorld,0.61,0.33
089_segment_711.mp4,089_DragonWarriorII_04_05Deathfight,0.34,0.16
089_segment_641.mp4,089_DragonWarriorII_07_08Town,0.61,0.18
089_segment_461.mp4,089_DragonWarriorII_17_18UnknownWorld,0.53,0.36
089_segment_166.mp4,089_DragonWarriorII_04_05Deathfight,0.42,0.16
089_segment_921.mp4,089_DragonWarriorII_08_09FrightinDungeon,0.69,0.28
089_segment_883.mp4,089_DragonWarriorII_08_09FrightinDungeon,0.83,0.25
089_segment_1061.mp4,089_DragonWarriorII_04_05Deathfight,0.57,0.21
089_segment_179.mp4,089_DragonWarriorII_07_08Town,0.69,0.17
089_segment_1065.mp4,089_DragonWarriorII_08_09FrightinDungeon,0.62,0.21
089_segment_235.mp4,089_DragonWarriorII_04_05Deathfight,0.58,0.22
089_segment_129.mp4,089_DragonWarriorII_04_05Deathfight,0.55,0.19
089_segment_1211.mp4,089_DragonWarriorII_23_24DeadorAlive,0.92,0.29
089_segment_1097.mp4,089_DragonWarriorII_08_09FrightinDungeon,0.7,0.24
089_segment_802.mp4,089_DragonWarriorII_09_10Encounter,0.02,0.0
