sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
042_segment_1501.mp4,042_CaptainTsubasaVol_II_SuperStriker_06_07SaoPauloFC,0.12,0.1
042_segment_70.mp4,042_CaptainTsubasaVol_II_SuperStriker_06_07SaoPauloFC,0.1,0.1
042_segment_2752.mp4,042_CaptainTsubasaVol_II_SuperStriker_28_29TeamJapanYouth,0.09,0.07
042_segment_2523.mp4,042_CaptainTsubasaVol_II_SuperStriker_28_29TeamJapanYouth,0.06,0.03
042_segment_751.mp4,042_CaptainTsubasaVol_II_SuperStriker_23_24OpposingTeamsHighSchoolCup,0.11,0.11
042_segment_1553.mp4,042_CaptainTsubasaVol_II_SuperStriker_10_11TimerLow,0.23,0.1
042_segment_2896.mp4,042_CaptainTsubasaVol_II_SuperStriker_28_29TeamJapanYouth,0.08,0.07
042_segment_334.mp4,042_CaptainTsubasaVol_II_SuperStriker_06_07SaoPauloFC,0.1,0.1
042_segment_2599.mp4,042_CaptainTsubasaVol_II_SuperStriker_10_11TimerLow,0.19,0.08
042_segment_1328.mp4,042_CaptainTsubasaVol_II_SuperStriker_26_27OpposingTeamsJapanCup,0.29,0.12
042_segment_565.mp4,042_CaptainTsubasaVol_II_SuperStriker_10_11TimerLow,0.21,0.09
042_segment_2979.mp4,042_CaptainTsubasaVol_II_SuperStriker_35_36OpposingTeamBrazil,0.07,0.04
042_segment_2726.mp4,042_CaptainTsubasaVol_II_SuperStriker_31_32OpposingTeamsFinalTournament,0.12,0.07
042_segment_3179.mp4,042_CaptainTsubasaVol_II_SuperStriker_02_03FirstScene,0.31,0.1
042_segment_2895.mp4,042_CaptainTsubasaVol_II_SuperStriker_28_29TeamJapanYouth,0.09,0.08
042_segment_1490.mp4,042_CaptainTsubasaVol_II_SuperStriker_06_07SaoPauloFC,0.1,0.1
042_segment_1283.mp4,042_CaptainTsubasaVol_II_SuperStriker_26_27OpposingTeamsJapanCup,0.31,0.11
042_segment_691.mp4,042_CaptainTsubasaVol_II_SuperStriker_23_24OpposingTeamsHighSchoolCup,0.1,0.09
042_segment_2188.mp4,042_CaptainTsubasaVol_II_SuperStriker_28_29TeamJapanYouth,0.06,0.06
042_segment_2163.mp4,042_CaptainTsubasaVol_II_SuperStriker_28_29TeamJapanYouth,0.09,0.07
042_segment_2600.mp4,042_CaptainTsubasaVol_II_SuperStriker_10_11TimerLow,0.26,0.08
042_segment_2453.mp4,042_CaptainTsubasaVol_II_SuperStriker_28_29TeamJapanYouth,0.08,0.05
042_segment_330.mp4,042_CaptainTsubasaVol_II_SuperStriker_06_07SaoPauloFC,0.11,0.11
