sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
289_segment_228.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.13,0.09
289_segment_3.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_02_03MAPScreen,0.14,0.19
289_segment_44.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.09,0.03
289_segment_163.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_06_07PretaWorld,0.33,0.14
289_segment_294.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.15,0.09
289_segment_174.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_02_03MAPScreen,0.06,0.05
289_segment_119.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_02_03MAPScreen,0.14,0.17
289_segment_78.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.14,0.08
289_segment_339.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.18,0.11
289_segment_253.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.12,0.04
289_segment_102.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.07,0.04
289_segment_213.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.11,0.03
289_segment_205.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_02_03MAPScreen,0.06,0.05
289_segment_245.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_02_03MAPScreen,0.09,0.04
289_segment_76.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.1,0.04
289_segment_225.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.1,0.03
289_segment_269.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.15,0.11
289_segment_59.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.17,0.11
289_segment_58.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.15,0.08
289_segment_11.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_02_03MAPScreen,0.09,0.2
289_segment_282.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.12,0.04
289_segment_153.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.19,0.11
289_segment_57.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_04_05AnotherDimension,0.17,0.14
289_segment_5.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_02_03MAPScreen,0.04,0.05
289_segment_156.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.16,0.11
289_segment_146.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.1,0.03
289_segment_123.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.12,0.04
289_segment_259.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.2,0.12
289_segment_125.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.12,0.04
289_segment_286.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.14,0.04
289_segment_206.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_02_03MAPScreen,0.14,0.04
289_segment_73.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.14,0.04
289_segment_244.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.15,0.08
289_segment_342.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.12,0.06
289_segment_43.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.1,0.04
289_segment_55.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_04_05AnotherDimension,0.3,0.21
289_segment_275.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.15,0.07
289_segment_29.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.13,0.08
289_segment_77.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.18,0.11
289_segment_72.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.1,0.03
289_segment_256.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.1,0.03
289_segment_250.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.11,0.03
289_segment_326.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.17,0.11
289_segment_181.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.13,0.04
289_segment_187.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_02_03MAPScreen,0.05,0.05
289_segment_258.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.15,0.1
289_segment_142.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.22,0.12
289_segment_65.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.19,0.12
289_segment_234.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_08_09Reminiscence,0.5,0.24
289_segment_184.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.12,0.04
289_segment_74.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.1,0.03
289_segment_281.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.13,0.03
289_segment_66.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_02_03MAPScreen,0.17,0.2
289_segment_318.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.19,0.08
289_segment_317.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.18,0.1
289_segment_143.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.15,0.07
289_segment_126.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.11,0.03
289_segment_331.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.22,0.12
289_segment_324.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.16,0.08
289_segment_230.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.18,0.12
289_segment_104.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.2,0.11
289_segment_254.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_10_11Ending,0.14,0.03
289_segment_97.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_03_04MainTheme,0.14,0.04
289_segment_120.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_02_03MAPScreen,0.19,0.04
289_segment_303.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_07_08DemonRoseRoad,0.13,0.07
289_segment_112.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.14,0.1
289_segment_356.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_10_11Ending,0.31,0.05
289_segment_270.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_09_10BattleTheme,0.13,0.09
289_segment_32.mp4,289_SaintSeiya_OugonDensetsuKanketsuHen_08_09Reminiscence,0.4,0.23
