sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
348_segment_30.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.47,0.24
348_segment_548.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.26,0.18
348_segment_367.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.4,0.24
348_segment_517.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.3,0.18
348_segment_549.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.31,0.19
348_segment_20.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.41,0.24
348_segment_174.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.18,0.05
348_segment_260.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.27,0.08
348_segment_574.mp4,348_TheLegendofZelda_14_15EndingTheme,0.32,0.11
348_segment_525.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.3,0.22
348_segment_291.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.33,0.24
348_segment_136.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.23,0.07
348_segment_213.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.44,0.23
348_segment_141.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.39,0.24
348_segment_62.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.32,0.23
348_segment_24.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.39,0.23
348_segment_93.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.26,0.06
348_segment_540.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.4,0.22
348_segment_570.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.3,0.15
348_segment_480.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.3,0.2
348_segment_81.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.3,0.1
348_segment_352.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.34,0.25
348_segment_518.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.2,0.17
348_segment_216.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.4,0.25
348_segment_237.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.26,0.21
348_segment_335.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.28,0.1
348_segment_552.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.31,0.21
348_segment_478.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.29,0.18
348_segment_502.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.28,0.21
348_segment_264.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.24,0.09
348_segment_130.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.47,0.24
348_segment_193.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.29,0.09
348_segment_505.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.42,0.2
348_segment_140.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.4,0.24
348_segment_300.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.36,0.24
348_segment_227.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.32,0.24
348_segment_70.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.22,0.08
348_segment_506.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.25,0.16
348_segment_303.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.32,0.23
348_segment_278.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.27,0.22
348_segment_272.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.39,0.23
348_segment_557.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.39,0.2
348_segment_414.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.38,0.27
348_segment_95.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.24,0.08
348_segment_377.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.37,0.24
348_segment_51.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.35,0.25
348_segment_192.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.27,0.07
348_segment_257.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.28,0.08
348_segment_29.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.29,0.22
348_segment_534.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.34,0.18
348_segment_39.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.2,0.08
348_segment_364.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.36,0.25
348_segment_481.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.27,0.19
348_segment_447.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.29,0.07
348_segment_288.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.4,0.24
348_segment_229.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.33,0.24
348_segment_375.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.25,0.23
348_segment_167.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.29,0.09
348_segment_344.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.41,0.24
348_segment_183.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.13,0.05
348_segment_116.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.28,0.22
348_segment_131.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.48,0.21
348_segment_147.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.29,0.22
348_segment_153.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.34,0.23
348_segment_217.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.4,0.25
348_segment_27.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.33,0.23
348_segment_551.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.31,0.18
348_segment_492.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.29,0.19
348_segment_417.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.5,0.27
348_segment_228.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.31,0.24
348_segment_90.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.33,0.1
348_segment_537.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.34,0.2
348_segment_368.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.36,0.23
348_segment_292.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.39,0.24
348_segment_488.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.27,0.17
348_segment_289.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.36,0.22
348_segment_109.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.19,0.08
348_segment_159.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.42,0.25
348_segment_187.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.17,0.06
348_segment_386.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.43,0.23
348_segment_456.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.3,0.06
348_segment_309.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.32,0.1
348_segment_194.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.28,0.08
348_segment_293.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.52,0.26
348_segment_155.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.37,0.23
348_segment_249.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.36,0.25
348_segment_421.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.3,0.24
348_segment_69.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.23,0.08
348_segment_343.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.3,0.22
348_segment_530.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.3,0.21
348_segment_365.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.4,0.26
348_segment_438.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.33,0.23
348_segment_469.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.27,0.11
348_segment_561.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.35,0.21
348_segment_516.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.37,0.2
348_segment_67.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.34,0.21
348_segment_298.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.33,0.24
348_segment_436.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.36,0.26
348_segment_400.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.29,0.11
348_segment_105.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.29,0.07
348_segment_107.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.22,0.05
348_segment_79.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.27,0.1
348_segment_205.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.26,0.23
348_segment_395.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.27,0.1
348_segment_85.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.28,0.11
348_segment_68.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.26,0.08
348_segment_418.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.43,0.23
348_segment_38.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.27,0.09
348_segment_218.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.4,0.24
348_segment_208.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.29,0.22
348_segment_544.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.26,0.17
348_segment_122.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.41,0.23
348_segment_411.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.31,0.23
348_segment_212.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.34,0.22
348_segment_204.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.33,0.24
348_segment_420.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.35,0.24
348_segment_556.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.22,0.15
348_segment_1.mp4,348_TheLegendofZelda_00_01TitleBGM,0.36,0.04
348_segment_4.mp4,348_TheLegendofZelda_00_01TitleBGM,0.3,0.06
348_segment_282.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.31,0.21
348_segment_419.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.26,0.23
348_segment_152.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.29,0.22
348_segment_523.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.41,0.2
348_segment_35.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.27,0.21
348_segment_295.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.44,0.25
348_segment_74.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.26,0.09
348_segment_126.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.38,0.24
348_segment_224.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.4,0.24
348_segment_168.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.23,0.09
348_segment_86.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.23,0.09
348_segment_338.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.4,0.23
348_segment_207.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.41,0.24
348_segment_285.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.32,0.23
348_segment_41.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.22,0.08
348_segment_455.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.27,0.08
348_segment_274.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.34,0.24
348_segment_197.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.42,0.26
348_segment_33.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.47,0.25
348_segment_244.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.36,0.25
348_segment_65.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.32,0.22
348_segment_299.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.39,0.25
348_segment_235.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.44,0.25
348_segment_214.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.56,0.26
348_segment_283.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.36,0.23
348_segment_45.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.25,0.1
348_segment_139.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.23,0.17
348_segment_313.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.16,0.03
348_segment_266.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.26,0.09
348_segment_44.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.24,0.1
348_segment_504.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.23,0.17
348_segment_329.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.23,0.07
348_segment_134.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.29,0.1
348_segment_23.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.36,0.25
348_segment_88.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.23,0.03
348_segment_567.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.18,0.14
348_segment_262.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.26,0.11
348_segment_55.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.37,0.22
348_segment_258.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.28,0.1
348_segment_236.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.43,0.26
348_segment_189.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.17,0.03
348_segment_357.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.31,0.25
348_segment_431.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.31,0.24
348_segment_336.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.24,0.08
348_segment_499.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.34,0.19
348_segment_284.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.35,0.23
348_segment_196.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.38,0.23
348_segment_166.mp4,348_TheLegendofZelda_08_09CatchTriforceFanfare,0.11,0.18
348_segment_66.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.39,0.22
348_segment_310.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.28,0.09
348_segment_148.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.45,0.25
348_segment_149.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.46,0.24
348_segment_110.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.31,0.23
348_segment_539.mp4,348_TheLegendofZelda_11_12DeathMountainBGM,0.36,0.21
348_segment_199.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.32,0.22
348_segment_129.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.43,0.24
348_segment_123.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.39,0.21
348_segment_323.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.2,0.05
348_segment_402.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.44,0.24
348_segment_99.mp4,348_TheLegendofZelda_01_02OverworldBGM,0.26,0.07
348_segment_363.mp4,348_TheLegendofZelda_02_03UnderworldBGM,0.38,0.25
