sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
387_segment_47.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_08_09EdgeofTown,0.39,0.15
387_segment_92.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_01_02Castle,0.22,0.06
387_segment_12.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_01_02Castle,0.12,0.05
387_segment_74.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_12_13Fight,0.39,0.09
387_segment_44.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_08_09EdgeofTown,0.36,0.16
387_segment_34.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_08_09EdgeofTown,0.37,0.16
387_segment_42.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_08_09EdgeofTown,0.47,0.17
387_segment_41.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_08_09EdgeofTown,0.38,0.16
387_segment_1.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_00_01OpeningTheme,0.21,0.05
387_segment_83.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_12_13Fight,0.4,0.1
387_segment_23.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_08_09EdgeofTown,0.49,0.19
387_segment_26.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_08_09EdgeofTown,0.47,0.17
387_segment_45.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_08_09EdgeofTown,0.34,0.14
387_segment_29.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_08_09EdgeofTown,0.41,0.15
387_segment_91.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_02_03GilgameshsTavern,0.32,0.15
387_segment_62.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_05_06BoltacsTradingPost,0.26,0.14
387_segment_37.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_08_09EdgeofTown,0.44,0.17
387_segment_95.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_01_02Castle,0.15,0.07
387_segment_25.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_08_09EdgeofTown,0.32,0.13
387_segment_20.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_08_09EdgeofTown,0.41,0.17
387_segment_8.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_00_01OpeningTheme,0.84,0.1
387_segment_2.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_00_01OpeningTheme,0.76,0.13
387_segment_60.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_02_03GilgameshsTavern,0.32,0.11
387_segment_39.mp4,387_Wizardry_ProvingGroundsofTheMadOverlord_08_09EdgeofTown,0.33,0.14
