sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
360_segment_167.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_192.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.02
360_segment_32.mp4,360_Track_amp_Field_00_01TitleScreen,0.05,0.03
360_segment_210.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_195.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_151.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_161.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.01
360_segment_156.mp4,360_Track_amp_Field_09_10Commendation,0.04,0.02
360_segment_12.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.02
360_segment_148.mp4,360_Track_amp_Field_09_10Commendation,0.01,0.01
360_segment_194.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.02
360_segment_29.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.02
360_segment_136.mp4,360_Track_amp_Field_09_10Commendation,0.01,0.01
360_segment_181.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_124.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_112.mp4,360_Track_amp_Field_09_10Commendation,0.04,0.02
360_segment_37.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_86.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.0
360_segment_33.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_67.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.01
360_segment_190.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.02
360_segment_200.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_141.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_35.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_10.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_196.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_85.mp4,360_Track_amp_Field_09_10Commendation,0.01,0.01
360_segment_42.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_174.mp4,360_Track_amp_Field_09_10Commendation,0.01,0.0
360_segment_1.mp4,360_Track_amp_Field_09_10Commendation,0.04,0.01
360_segment_104.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.02
360_segment_41.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.02
360_segment_50.mp4,360_Track_amp_Field_09_10Commendation,0.04,0.02
360_segment_179.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_135.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_83.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.02
360_segment_105.mp4,360_Track_amp_Field_09_10Commendation,0.01,0.0
360_segment_25.mp4,360_Track_amp_Field_00_01TitleScreen,0.04,0.03
360_segment_130.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_59.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.03
360_segment_102.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.02
360_segment_8.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_48.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_152.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_14.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_21.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_66.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.03
360_segment_81.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_173.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.02
360_segment_22.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.02
360_segment_203.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_171.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_44.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_137.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_74.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.02
360_segment_43.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_28.mp4,360_Track_amp_Field_00_01TitleScreen,0.04,0.03
360_segment_180.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_80.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_147.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_69.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_118.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_45.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_128.mp4,360_Track_amp_Field_09_10Commendation,0.04,0.01
360_segment_198.mp4,360_Track_amp_Field_09_10Commendation,0.01,0.0
360_segment_15.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.01
360_segment_212.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.02
360_segment_129.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_68.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_71.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_40.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_215.mp4,360_Track_amp_Field_09_10Commendation,0.04,0.02
360_segment_163.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_138.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.02
360_segment_3.mp4,360_Track_amp_Field_00_01TitleScreen,0.04,0.03
360_segment_186.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_97.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_157.mp4,360_Track_amp_Field_09_10Commendation,0.01,0.0
360_segment_131.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_165.mp4,360_Track_amp_Field_09_10Commendation,0.01,0.01
360_segment_214.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_89.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_19.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.02
360_segment_115.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.02
360_segment_46.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_65.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.03
360_segment_154.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_109.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_18.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.01
360_segment_55.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.02
360_segment_114.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_30.mp4,360_Track_amp_Field_00_01TitleScreen,0.05,0.04
360_segment_202.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_197.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.0
360_segment_31.mp4,360_Track_amp_Field_00_01TitleScreen,0.04,0.03
360_segment_108.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_76.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_23.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.02
360_segment_189.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.01
360_segment_159.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.01
360_segment_54.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_94.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_87.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.02
360_segment_178.mp4,360_Track_amp_Field_09_10Commendation,0.01,0.01
360_segment_107.mp4,360_Track_amp_Field_09_10Commendation,0.01,0.01
360_segment_60.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.03
360_segment_91.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_78.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.0
360_segment_93.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.01
360_segment_149.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_56.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.03
360_segment_169.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.01
360_segment_13.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.02
360_segment_145.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_99.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.02
360_segment_77.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_218.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.04
360_segment_158.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_63.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.02
360_segment_162.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.01
360_segment_96.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_75.mp4,360_Track_amp_Field_09_10Commendation,0.04,0.02
360_segment_73.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_36.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_11.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_201.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_142.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_160.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_144.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_172.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.01
360_segment_166.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_72.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_82.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_170.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.01
360_segment_182.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_70.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_155.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.02
360_segment_127.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.02
360_segment_121.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.02
360_segment_211.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_61.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.03
360_segment_20.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_26.mp4,360_Track_amp_Field_00_01TitleScreen,0.04,0.04
360_segment_164.mp4,360_Track_amp_Field_09_10Commendation,0.01,0.01
360_segment_143.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_57.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_6.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.03
360_segment_113.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_58.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.02
360_segment_204.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_191.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.01
360_segment_106.mp4,360_Track_amp_Field_09_10Commendation,0.01,0.0
360_segment_116.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_5.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.03
360_segment_34.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.02
360_segment_193.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.02
360_segment_122.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.02
360_segment_103.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.02
360_segment_92.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_219.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.03
360_segment_98.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.01
360_segment_90.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_24.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.03
360_segment_206.mp4,360_Track_amp_Field_09_10Commendation,0.04,0.01
360_segment_4.mp4,360_Track_amp_Field_00_01TitleScreen,0.04,0.04
360_segment_146.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_176.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_47.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_153.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_88.mp4,360_Track_amp_Field_09_10Commendation,0.01,0.01
360_segment_49.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.01
360_segment_84.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_207.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_100.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.01
360_segment_62.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.02
360_segment_95.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_132.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_64.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.03
360_segment_208.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_38.mp4,360_Track_amp_Field_09_10Commendation,0.04,0.02
360_segment_209.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_2.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_188.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.02
360_segment_53.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_9.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_134.mp4,360_Track_amp_Field_09_10Commendation,0.04,0.02
360_segment_123.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_110.mp4,360_Track_amp_Field_09_10Commendation,0.01,0.0
360_segment_125.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_183.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_133.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_205.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.02
360_segment_199.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_119.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_139.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_126.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_177.mp4,360_Track_amp_Field_09_10Commendation,0.04,0.02
360_segment_7.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.04
360_segment_79.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.01
360_segment_175.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_213.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_150.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_17.mp4,360_Track_amp_Field_09_10Commendation,0.01,0.01
360_segment_27.mp4,360_Track_amp_Field_00_01TitleScreen,0.05,0.04
360_segment_101.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.01
360_segment_185.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_184.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_51.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_39.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.02
360_segment_52.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.01
360_segment_120.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.01
360_segment_16.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.01
360_segment_187.mp4,360_Track_amp_Field_00_01TitleScreen,0.02,0.01
360_segment_117.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_111.mp4,360_Track_amp_Field_09_10Commendation,0.02,0.01
360_segment_216.mp4,360_Track_amp_Field_09_10Commendation,0.03,0.02
360_segment_140.mp4,360_Track_amp_Field_00_01TitleScreen,0.01,0.01
360_segment_217.mp4,360_Track_amp_Field_00_01TitleScreen,0.03,0.03
360_segment_168.mp4,360_Track_amp_Field_09_10Commendation,0.01,0.01
