sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
108_segment_25.mp4,108_Famista_90_04_05ChanceBGM,0.02,0.02
108_segment_72.mp4,108_Famista_90_07_08SportsNews,0.02,0.02
108_segment_37.mp4,108_Famista_90_02_03MainBGM,0.04,0.01
108_segment_44.mp4,108_Famista_90_04_05ChanceBGM,0.02,0.02
108_segment_8.mp4,108_Famista_90_02_03MainBGM,0.14,0.06
108_segment_34.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_20.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_9.mp4,108_Famista_90_02_03MainBGM,0.06,0.02
108_segment_19.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_71.mp4,108_Famista_90_02_03MainBGM,0.1,0.04
108_segment_14.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_13.mp4,108_Famista_90_02_03MainBGM,0.04,0.01
108_segment_65.mp4,108_Famista_90_02_03MainBGM,0.04,0.01
108_segment_39.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_64.mp4,108_Famista_90_02_03MainBGM,0.04,0.01
108_segment_3.mp4,108_Famista_90_01_02PlayBall,0.04,0.05
108_segment_58.mp4,108_Famista_90_02_03MainBGM,0.1,0.04
108_segment_52.mp4,108_Famista_90_04_05ChanceBGM,0.01,0.01
108_segment_21.mp4,108_Famista_90_02_03MainBGM,0.04,0.01
108_segment_67.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_2.mp4,108_Famista_90_00_01TeamSelect,0.05,0.02
108_segment_48.mp4,108_Famista_90_02_03MainBGM,0.04,0.01
108_segment_12.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_6.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_5.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_23.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_46.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_47.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_70.mp4,108_Famista_90_02_03MainBGM,0.04,0.01
108_segment_40.mp4,108_Famista_90_00_01TeamSelect,0.04,0.02
108_segment_28.mp4,108_Famista_90_04_05ChanceBGM,0.01,0.01
108_segment_42.mp4,108_Famista_90_04_05ChanceBGM,0.02,0.02
108_segment_7.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_68.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_11.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_29.mp4,108_Famista_90_04_05ChanceBGM,0.01,0.01
108_segment_30.mp4,108_Famista_90_04_05ChanceBGM,0.01,0.01
108_segment_61.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_43.mp4,108_Famista_90_04_05ChanceBGM,0.02,0.02
108_segment_69.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_26.mp4,108_Famista_90_02_03MainBGM,0.05,0.02
108_segment_50.mp4,108_Famista_90_02_03MainBGM,0.02,0.01
108_segment_66.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_31.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_36.mp4,108_Famista_90_02_03MainBGM,0.02,0.01
108_segment_10.mp4,108_Famista_90_02_03MainBGM,0.04,0.01
108_segment_24.mp4,108_Famista_90_04_05ChanceBGM,0.09,0.1
108_segment_1.mp4,108_Famista_90_00_01TeamSelect,0.03,0.0
108_segment_53.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_51.mp4,108_Famista_90_04_05ChanceBGM,0.01,0.01
108_segment_54.mp4,108_Famista_90_02_03MainBGM,0.04,0.01
108_segment_59.mp4,108_Famista_90_02_03MainBGM,0.07,0.02
108_segment_73.mp4,108_Famista_90_07_08SportsNews,0.02,0.01
108_segment_15.mp4,108_Famista_90_04_05ChanceBGM,0.01,0.01
108_segment_38.mp4,108_Famista_90_02_03MainBGM,0.04,0.01
108_segment_16.mp4,108_Famista_90_04_05ChanceBGM,0.01,0.01
108_segment_49.mp4,108_Famista_90_02_03MainBGM,0.04,0.01
108_segment_63.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_18.mp4,108_Famista_90_04_05ChanceBGM,0.02,0.02
108_segment_4.mp4,108_Famista_90_02_03MainBGM,0.04,0.01
108_segment_22.mp4,108_Famista_90_04_05ChanceBGM,0.14,0.11
108_segment_62.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_57.mp4,108_Famista_90_02_03MainBGM,0.04,0.02
108_segment_33.mp4,108_Famista_90_02_03MainBGM,0.05,0.02
108_segment_60.mp4,108_Famista_90_02_03MainBGM,0.04,0.01
108_segment_27.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_32.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_45.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_35.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
108_segment_41.mp4,108_Famista_90_02_03MainBGM,0.04,0.02
108_segment_55.mp4,108_Famista_90_02_03MainBGM,0.09,0.04
108_segment_17.mp4,108_Famista_90_04_05ChanceBGM,0.01,0.01
108_segment_56.mp4,108_Famista_90_02_03MainBGM,0.03,0.01
