sliced_query,midi_suggested,input_confidence,fingerprinted_confidence
150_segment_183.mp4,150_GuerrillaWar_08_09Area4Area10,0.08,0.03
150_segment_158.mp4,150_GuerrillaWar_05_06Boss2,0.09,0.04
150_segment_175.mp4,150_GuerrillaWar_01_02Area1Area9,0.15,0.03
150_segment_7.mp4,150_GuerrillaWar_01_02Area1Area9,0.13,0.03
150_segment_194.mp4,150_GuerrillaWar_02_03Boss1,0.1,0.05
150_segment_15.mp4,150_GuerrillaWar_01_02Area1Area9,0.13,0.03
150_segment_110.mp4,150_GuerrillaWar_10_11Area6Area8,0.14,0.02
150_segment_141.mp4,150_GuerrillaWar_07_08Boss3,0.07,0.03
150_segment_33.mp4,150_GuerrillaWar_04_05Area2,0.26,0.05
150_segment_191.mp4,150_GuerrillaWar_02_03Boss1,0.1,0.04
150_segment_73.mp4,150_GuerrillaWar_07_08Boss3,0.09,0.05
150_segment_10.mp4,150_GuerrillaWar_01_02Area1Area9,0.13,0.03
150_segment_190.mp4,150_GuerrillaWar_02_03Boss1,0.06,0.03
150_segment_53.mp4,150_GuerrillaWar_06_07Area3,0.13,0.03
150_segment_174.mp4,150_GuerrillaWar_01_02Area1Area9,0.16,0.03
150_segment_37.mp4,150_GuerrillaWar_04_05Area2,0.32,0.06
150_segment_139.mp4,150_GuerrillaWar_11_12Area7,0.14,0.02
150_segment_40.mp4,150_GuerrillaWar_04_05Area2,0.36,0.06
150_segment_108.mp4,150_GuerrillaWar_10_11Area6Area8,0.17,0.03
150_segment_197.mp4,150_GuerrillaWar_02_03Boss1,0.09,0.04
150_segment_51.mp4,150_GuerrillaWar_06_07Area3,0.19,0.04
150_segment_3.mp4,150_GuerrillaWar_01_02Area1Area9,0.14,0.03
150_segment_128.mp4,150_GuerrillaWar_11_12Area7,0.13,0.02
150_segment_106.mp4,150_GuerrillaWar_10_11Area6Area8,0.2,0.03
150_segment_198.mp4,150_GuerrillaWar_02_03Boss1,0.08,0.04
150_segment_112.mp4,150_GuerrillaWar_10_11Area6Area8,0.18,0.03
150_segment_151.mp4,150_GuerrillaWar_10_11Area6Area8,0.17,0.03
150_segment_170.mp4,150_GuerrillaWar_01_02Area1Area9,0.16,0.03
150_segment_76.mp4,150_GuerrillaWar_08_09Area4Area10,0.13,0.04
150_segment_165.mp4,150_GuerrillaWar_01_02Area1Area9,0.14,0.03
150_segment_147.mp4,150_GuerrillaWar_10_11Area6Area8,0.13,0.02
150_segment_179.mp4,150_GuerrillaWar_05_06Boss2,0.08,0.05
150_segment_131.mp4,150_GuerrillaWar_11_12Area7,0.11,0.02
150_segment_94.mp4,150_GuerrillaWar_05_06Boss2,0.11,0.05
150_segment_148.mp4,150_GuerrillaWar_10_11Area6Area8,0.15,0.03
150_segment_109.mp4,150_GuerrillaWar_10_11Area6Area8,0.14,0.02
150_segment_32.mp4,150_GuerrillaWar_04_05Area2,0.21,0.03
150_segment_85.mp4,150_GuerrillaWar_08_09Area4Area10,0.11,0.05
150_segment_29.mp4,150_GuerrillaWar_04_05Area2,0.25,0.04
150_segment_95.mp4,150_GuerrillaWar_05_06Boss2,0.1,0.05
150_segment_96.mp4,150_GuerrillaWar_03_04Map,0.03,0.03
150_segment_61.mp4,150_GuerrillaWar_06_07Area3,0.13,0.03
150_segment_133.mp4,150_GuerrillaWar_11_12Area7,0.19,0.03
150_segment_154.mp4,150_GuerrillaWar_10_11Area6Area8,0.15,0.03
150_segment_102.mp4,150_GuerrillaWar_02_03Boss1,0.09,0.04
